"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Union Immobilier Kenitra","Technologie & IT","IT & Software","Kenitra","139 Bd Moulay Ismail, Kenitra, Morocco","Entreprise du secteur IT & Software basée à Kenitra.","","","false","none","IT & Software,Kenitra"
"Al Atlas Healthcare Group","Santé & Bien-être","Healthcare","Ouarzazate","32 Bd Anfa, Ouarzazate, Morocco","Entreprise du secteur Healthcare basée à Ouarzazate.","","","false","none","Healthcare,Ouarzazate"
"Al Baraka Import/Export Immobilier","Distribution & Commerce","Import/Export","Kenitra","47 Bd Moulay Ismail, Kenitra, Morocco","Entreprise du secteur Import/Export basée à Kenitra.","","","false","none","Import/Export,Kenitra"
"Al Maghrib Smart Salé Academy","Banque & Finance","Accounting & Audit","Salé","154 Bd Moulay Ismail, Salé, Morocco","Entreprise du secteur Accounting & Audit basée à Salé.","","","false","none","Accounting & Audit,Salé"
"Al Sud Industry","Services Professionnels","Marketing & Advertising","Settat","115 Av Al Qods, Settat, Morocco","Entreprise du secteur Marketing & Advertising basée à Settat.","","","false","none","Marketing & Advertising,Settat"
"Al Manar City Partners","Distribution & Commerce","Import/Export","Temara","114 Av Fal Ould Oumeir, Temara, Morocco","Entreprise du secteur Import/Export basée à Temara.","","","false","none","Import/Export,Temara"
"Maghreb City Group","Technologie & IT","IT & Software","Meknès","177 Bd Moulay Ismail, Meknès, Morocco","Entreprise du secteur IT & Software basée à Meknès.","","","false","none","IT & Software,Meknès"
"Groupe Trading Agadir","Services Professionnels","Security Services","Agadir","52 Rue Al Massira, Agadir, Morocco","Entreprise du secteur Security Services basée à Agadir.","","","false","none","Security Services,Agadir"
"Al Maghrib Direct Ksar El Kebir Holding","Distribution & Commerce","Retail","Ksar El Kebir","183 Bd Moulay Ismail, Ksar El Kebir, Morocco","Entreprise du secteur Retail basée à Ksar El Kebir.","","","false","none","Retail,Ksar El Kebir"
"Al Maghrib Centre SARL","Technologie & IT","IT & Software","Salé","113 Rue Moulay Youssef, Salé, Morocco","Entreprise du secteur IT & Software basée à Salé.","","","false","none","IT & Software,Salé"
"Al Kheir Resort SARL","Banque & Finance","Insurance","Khemisset","18 Av Fal Ould Oumeir, Khemisset, Morocco","Entreprise du secteur Insurance basée à Khemisset.","","","false","none","Insurance,Khemisset"
"Agadir Hospitality Solutions","Hôtels & Hébergement","Hospitality","Salé","54 Av Fal Ould Oumeir, Salé, Morocco","Entreprise du secteur Hospitality basée à Salé.","","","false","none","Hospitality,Salé"
"Horizon Media Salé Labs","Services Professionnels","Security Services","Salé","167 Av Al Qods, Salé, Morocco","Entreprise du secteur Security Services basée à Salé.","","","false","none","Security Services,Salé"
"Global Banking Transport","Banque & Finance","Banking","Oujda","116 Av Al Qods, Oujda, Morocco","Entreprise du secteur Banking basée à Oujda.","","","false","none","Banking,Oujda"
"Groupe Al Yassir Royal SAS","Technologie & IT","IT & Software","Kenitra","198 Rue Moulay Youssef, Kenitra, Morocco","Entreprise du secteur IT & Software basée à Kenitra.","","","false","none","IT & Software,Kenitra"
"Al Manar Sud Industry","Industrie & Chimie","Pharmaceuticals","Kenitra","150 Bd Zerktouni, Kenitra, Morocco","Entreprise du secteur Pharmaceuticals basée à Kenitra.","","","false","none","Pharmaceuticals,Kenitra"
"Al Amal Consulting Services","Services Professionnels","Consulting","Ouarzazate","76 Bd Mohammed V, Ouarzazate, Morocco","Entreprise du secteur Consulting basée à Ouarzazate.","","","false","none","Consulting,Ouarzazate"
"Tanger Nettoyage SARL AU","Technologie & IT","Telecom","Nador","17 Av Mohammed VI, Nador, Morocco","Entreprise du secteur Telecom basée à Nador.","","","false","none","Telecom,Nador"
"Omega Tech Services","Centres d'Appel & BPO","BPO / Call Center","Guelmim","104 Bd Abdelmoumen, Guelmim, Morocco","Entreprise du secteur BPO / Call Center basée à Guelmim.","","","false","none","BPO / Call Center,Guelmim"
"Casa Digital SAS","Industrie & Chimie","Agriculture","Larache","60 Bd Moulay Ismail, Larache, Morocco","Entreprise du secteur Agriculture basée à Larache.","","","false","none","Agriculture,Larache"
"Groupe Nova Fusion SAS","Services Professionnels","Security Services","Tanger","1 Bd Moulay Ismail, Tanger, Morocco","Entreprise du secteur Security Services basée à Tanger.","","","false","none","Security Services,Tanger"
"Al Yassir Solutions Nador","Services Professionnels","Consulting","Nador","105 Rue Al Massira, Nador, Morocco","Entreprise du secteur Consulting basée à Nador.","","","false","none","Consulting,Nador"
"Groupe Atlas Plus Co.","Industrie & Chimie","Printing & Packaging","Safi","152 Av Al Qods, Safi, Morocco","Entreprise du secteur Printing & Packaging basée à Safi.","","","false","none","Printing & Packaging,Safi"
"Casaworks Tech Packaging","Technologie & IT","Telecom","Casablanca","184 Rue Al Massira, Casablanca, Morocco","Entreprise du secteur Telecom basée à Casablanca.","","","false","none","Telecom,Casablanca"
"Agadir Engineering Labs","Services Professionnels","Engineering","Béni Mellal","144 Av Al Qods, Béni Mellal, Morocco","Entreprise du secteur Engineering basée à Béni Mellal.","","","false","none","Engineering,Béni Mellal"
"Groupe Security Services Systems","Services Professionnels","Security Services","Safi","195 Bd Anfa, Safi, Morocco","Entreprise du secteur Security Services basée à Safi.","","","false","none","Security Services,Safi"
"Ibn Park Mohammedia Packaging","Éducation & Formation","Education","Mohammedia","32 Bd Abdelmoumen, Mohammedia, Morocco","Entreprise du secteur Education basée à Mohammedia.","","","false","none","Education,Mohammedia"
"Groupe Al Massar Royal SARL","Services Professionnels","Security Services","Salé","165 Bd Anfa, Salé, Morocco","Entreprise du secteur Security Services basée à Salé.","","","false","none","Security Services,Salé"
"Maghreb Trading Ksar El Kebir","Industrie & Chimie","Pharmaceuticals","Ksar El Kebir","53 Bd Moulay Ismail, Ksar El Kebir, Morocco","Entreprise du secteur Pharmaceuticals basée à Ksar El Kebir.","","","false","none","Pharmaceuticals,Ksar El Kebir"
"Casa Prestige Foods","Services Professionnels","Cleaning Services","Béni Mellal","34 Bd Zerktouni, Béni Mellal, Morocco","Entreprise du secteur Cleaning Services basée à Béni Mellal.","","","false","none","Cleaning Services,Béni Mellal"
"Al Wifaq Centre Marrakech Industry","Technologie & IT","IT & Software","Marrakech","147 Bd Mohammed V, Marrakech, Morocco","Entreprise du secteur IT & Software basée à Marrakech.","","","false","none","IT & Software,Marrakech"
"Al Amal Marketing Ingénierie","Services Professionnels","Marketing & Advertising","La�youne","98 Rue Moulay Youssef, La�youne, Morocco","Entreprise du secteur Marketing & Advertising basée à La�youne.","","","false","none","Marketing & Advertising,La�youne"
"Nova Construction Digital","Immobilier & Construction","Construction","La�youne","126 Rue Al Massira, La�youne, Morocco","Entreprise du secteur Construction basée à La�youne.","","","false","none","Construction,La�youne"
"Omega Smart Khouribga Academy","Éducation & Formation","Education","Khouribga","156 Av Al Qods, Khouribga, Morocco","Entreprise du secteur Education basée à Khouribga.","","","false","none","Education,Khouribga"
"Elite Plus Market","Technologie & IT","Telecom","Salé","92 Av Hassan II, Salé, Morocco","Entreprise du secteur Telecom basée à Salé.","","","false","none","Telecom,Salé"
"Nour Smart Temara Industry","Éducation & Formation","Education","Temara","109 Rue Ibn Sina, Temara, Morocco","Entreprise du secteur Education basée à Temara.","","","false","none","Education,Temara"
"Maroc IT Maintenance","Technologie & IT","IT & Software","Berkane","159 Rue Al Massira, Berkane, Morocco","Entreprise du secteur IT & Software basée à Berkane.","","","false","none","IT & Software,Berkane"
"Dar Conseil Agadir","Distribution & Commerce","Retail","Agadir","148 Av Hassan II, Agadir, Morocco","Entreprise du secteur Retail basée à Agadir.","","","false","none","Retail,Agadir"
"Union Partenaires Errachidia","Industrie & Chimie","Automotive","Errachidia","65 Bd Zerktouni, Errachidia, Morocco","Entreprise du secteur Automotive basée à Errachidia.","","","false","none","Automotive,Errachidia"
"Dar Al Prime Hospital","Industrie & Chimie","Automotive","Ksar El Kebir","147 Bd Abdelmoumen, Ksar El Kebir, Morocco","Entreprise du secteur Automotive basée à Ksar El Kebir.","","","false","none","Automotive,Ksar El Kebir"
"Marocain Groupe Co.","Immobilier & Construction","Construction","Rabat","191 Av Hassan II, Rabat, Morocco","Entreprise du secteur Construction basée à Rabat.","","","false","none","Construction,Rabat"
"Al Waha Textiles Pharma","Industrie & Chimie","Textiles","El Jadida","135 Bd Zerktouni, El Jadida, Morocco","Entreprise du secteur Textiles basée à El Jadida.","","","false","none","Textiles,El Jadida"
"Al Waha Print SARL AU","Banque & Finance","Insurance","Tétouan","45 Rue Moulay Youssef, Tétouan, Morocco","Entreprise du secteur Insurance basée à Tétouan.","","","false","none","Insurance,Tétouan"
"Sahara Logistics Store","Transport & Logistique","Logistics & Transport","Safi","58 Av Mohammed VI, Safi, Morocco","Entreprise du secteur Logistics & Transport basée à Safi.","","","false","none","Logistics & Transport,Safi"
"Alpha Impact Conseil","Services Professionnels","Security Services","Dakhla","44 Av Hassan II, Dakhla, Morocco","Entreprise du secteur Security Services basée à Dakhla.","","","false","none","Security Services,Dakhla"
"Rabat Centre Rabat Immobilier","Services Professionnels","Security Services","Rabat","194 Bd Zerktouni, Rabat, Morocco","Entreprise du secteur Security Services basée à Rabat.","","","false","none","Security Services,Rabat"
"Sahara Media Settat Maintenance","Banque & Finance","Banking","Settat","95 Bd Zerktouni, Settat, Morocco","Entreprise du secteur Banking basée à Settat.","","","false","none","Banking,Settat"
"Sahara Ing�nierie La�youne","Banque & Finance","Accounting & Audit","La�youne","190 Bd Zerktouni, La�youne, Morocco","Entreprise du secteur Accounting & Audit basée à La�youne.","","","false","none","Accounting & Audit,La�youne"
"Marocain Healthcare Foods","Santé & Bien-être","Healthcare","Salé","38 Av Mohammed VI, Salé, Morocco","Entreprise du secteur Healthcare basée à Salé.","","","false","none","Healthcare,Salé"
"Al Maghrib One Solutions","Distribution & Commerce","E-commerce","El Jadida","169 Rue Al Massira, El Jadida, Morocco","Entreprise du secteur E-commerce basée à El Jadida.","","","false","none","E-commerce,El Jadida"
"Tanger Direct Rabat Trading","Santé & Bien-être","Healthcare","Rabat","174 Bd Mohammed V, Rabat, Morocco","Entreprise du secteur Healthcare basée à Rabat.","","","false","none","Healthcare,Rabat"
"Rif Holding Co.","Industrie & Chimie","Printing & Packaging","Khouribga","157 Bd Anfa, Khouribga, Morocco","Entreprise du secteur Printing & Packaging basée à Khouribga.","","","false","none","Printing & Packaging,Khouribga"
"Premium Tech Meknès Foods","Énergie & Environnement","Energy","Meknès","24 Rue Moulay Youssef, Meknès, Morocco","Entreprise du secteur Energy basée à Meknès.","","","false","none","Energy,Meknès"
"Rif Capital Marrakech Industries","Industrie & Chimie","Textiles","Marrakech","197 Rue Al Massira, Marrakech, Morocco","Entreprise du secteur Textiles basée à Marrakech.","","","false","none","Textiles,Marrakech"
"Groupe Fes City SARL","Banque & Finance","Banking","Salé","11 Rue Al Massira, Salé, Morocco","Entreprise du secteur Banking basée à Salé.","","","false","none","Banking,Salé"
"Nova Mining Systems","Industrie & Chimie","Mining","Agadir","47 Av Fal Ould Oumeir, Agadir, Morocco","Entreprise du secteur Mining basée à Agadir.","","","false","none","Mining,Agadir"
"Maghreb Digital SARL","Distribution & Commerce","Import/Export","La�youne","88 Av Hassan II, La�youne, Morocco","Entreprise du secteur Import/Export basée à La�youne.","","","false","none","Import/Export,La�youne"
"Premium Nova Packaging","Hôtels & Hébergement","Hospitality","Ifrane","137 Rue Al Massira, Ifrane, Morocco","Entreprise du secteur Hospitality basée à Ifrane.","","","false","none","Hospitality,Ifrane"
"Groupe Al Kheir Trade SARL AU","Santé & Bien-être","Healthcare","Khouribga","150 Bd Abdelmoumen, Khouribga, Morocco","Entreprise du secteur Healthcare basée à Khouribga.","","","false","none","Healthcare,Khouribga"
"Agadir Pharmaceuticals Resort","Industrie & Chimie","Pharmaceuticals","La�youne","195 Bd Anfa, La�youne, Morocco","Entreprise du secteur Pharmaceuticals basée à La�youne.","","","false","none","Pharmaceuticals,La�youne"
"Groupe Al Wifaq Build Co.","Services Professionnels","Legal Services","Errachidia","151 Bd Anfa, Errachidia, Morocco","Entreprise du secteur Legal Services basée à Errachidia.","","","false","none","Legal Services,Errachidia"
"Atlas IT Group","Technologie & IT","IT & Software","Agadir","74 Bd Zerktouni, Agadir, Morocco","Entreprise du secteur IT & Software basée à Agadir.","","","false","none","IT & Software,Agadir"
"Fes Build Tétouan Trading","Centres d'Appel & BPO","BPO / Call Center","Tétouan","105 Bd Zerktouni, Tétouan, Morocco","Entreprise du secteur BPO / Call Center basée à Tétouan.","","","false","none","BPO / Call Center,Tétouan"
"Al Manar One Larache Foods","Services Professionnels","Maintenance Services","Larache","59 Av Mohammed VI, Larache, Morocco","Entreprise du secteur Maintenance Services basée à Larache.","","","false","none","Maintenance Services,Larache"
"Casa Resort Berkane","Immobilier & Construction","Construction","Berkane","136 Rue Ibn Sina, Berkane, Morocco","Entreprise du secteur Construction basée à Berkane.","","","false","none","Construction,Berkane"
"Sahara Technologies Rabat","Industrie & Chimie","Automotive","Rabat","180 Av Mohammed VI, Rabat, Morocco","Entreprise du secteur Automotive basée à Rabat.","","","false","none","Automotive,Rabat"
"Apex Centre Khemisset Packaging","Industrie & Chimie","Manufacturing","Khemisset","161 Bd Moulay Ismail, Khemisset, Morocco","Entreprise du secteur Manufacturing basée à Khemisset.","","","false","none","Manufacturing,Khemisset"
"Nova Avenir Settat Services","Industrie & Chimie","Printing & Packaging","Settat","187 Rue Al Massira, Settat, Morocco","Entreprise du secteur Printing & Packaging basée à Settat.","","","false","none","Printing & Packaging,Settat"
"Atlas Real Estate Centre","Immobilier & Construction","Real Estate","Agadir","106 Rue Moulay Youssef, Agadir, Morocco","Entreprise du secteur Real Estate basée à Agadir.","","","false","none","Real Estate,Agadir"
"Tanger Logistique Khouribga","Distribution & Commerce","Import/Export","Khouribga","30 Bd Mohammed V, Khouribga, Morocco","Entreprise du secteur Import/Export basée à Khouribga.","","","false","none","Import/Export,Khouribga"
"Al Fath Pharmaceuticals Maintenance","Industrie & Chimie","Pharmaceuticals","Kenitra","91 Av Hassan II, Kenitra, Morocco","Entreprise du secteur Pharmaceuticals basée à Kenitra.","","","false","none","Pharmaceuticals,Kenitra"
"Marrakech Centre Sécurité","Services Professionnels","Legal Services","Tanger","9 Rue Ibn Sina, Tanger, Morocco","Entreprise du secteur Legal Services basée à Tanger.","","","false","none","Legal Services,Tanger"
"Groupe Ibn Marina Co.","Énergie & Environnement","Energy","Nador","142 Rue Ibn Sina, Nador, Morocco","Entreprise du secteur Energy basée à Nador.","","","false","none","Energy,Nador"
"Groupe Ibn Nord SARL","Centres d'Appel & BPO","BPO / Call Center","Temara","51 Bd Anfa, Temara, Morocco","Entreprise du secteur BPO / Call Center basée à Temara.","","","false","none","BPO / Call Center,Temara"
"Al Yassir Clinic Mohammedia","Industrie & Chimie","Manufacturing","Mohammedia","196 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur Manufacturing basée à Mohammedia.","","","false","none","Manufacturing,Mohammedia"
"Casaworks Prime Industry","Industrie & Chimie","Agriculture","Ksar El Kebir","149 Bd Abdelmoumen, Ksar El Kebir, Morocco","Entreprise du secteur Agriculture basée à Ksar El Kebir.","","","false","none","Agriculture,Ksar El Kebir"
"Fes Care Ouarzazate Hotel","Centres d'Appel & BPO","BPO / Call Center","Ouarzazate","177 Bd Abdelmoumen, Ouarzazate, Morocco","Entreprise du secteur BPO / Call Center basée à Ouarzazate.","","","false","none","BPO / Call Center,Ouarzazate"
"Groupe Al Moutamayyiz Trade Ltd.","Banque & Finance","Banking","Safi","24 Bd Anfa, Safi, Morocco","Entreprise du secteur Banking basée à Safi.","","","false","none","Banking,Safi"
"Dar Partenaires Safi","Industrie & Chimie","Agriculture","Safi","21 Rue Al Massira, Safi, Morocco","Entreprise du secteur Agriculture basée à Safi.","","","false","none","Agriculture,Safi"
"Rif Distribution SAS","Industrie & Chimie","Automotive","Nador","157 Bd Zerktouni, Nador, Morocco","Entreprise du secteur Automotive basée à Nador.","","","false","none","Automotive,Nador"
"Groupe Union Capital SARL AU","Immobilier & Construction","Construction","El Jadida","90 Bd Moulay Ismail, El Jadida, Morocco","Entreprise du secteur Construction basée à El Jadida.","","","false","none","Construction,El Jadida"
"Groupe Al Massar Prime Co.","Services Professionnels","Maintenance Services","Agadir","134 Bd Moulay Ismail, Agadir, Morocco","Entreprise du secteur Maintenance Services basée à Agadir.","","","false","none","Maintenance Services,Agadir"
"Orient Group Agadir","Industrie & Chimie","Pharmaceuticals","Agadir","116 Bd Zerktouni, Agadir, Morocco","Entreprise du secteur Pharmaceuticals basée à Agadir.","","","false","none","Pharmaceuticals,Agadir"
"Al Manar Express Centre","Services Professionnels","Engineering","Oujda","72 Av Al Qods, Oujda, Morocco","Entreprise du secteur Engineering basée à Oujda.","","","false","none","Engineering,Oujda"
"Al Amal Store Rabat","Industrie & Chimie","Automotive","Rabat","12 Av Al Qods, Rabat, Morocco","Entreprise du secteur Automotive basée à Rabat.","","","false","none","Automotive,Rabat"
"Al Amal Sécurité Tétouan","Banque & Finance","Insurance","Tétouan","138 Bd Anfa, Tétouan, Morocco","Entreprise du secteur Insurance basée à Tétouan.","","","false","none","Insurance,Tétouan"
"Agadir Green Khemisset Store","Banque & Finance","Banking","Khemisset","11 Av Hassan II, Khemisset, Morocco","Entreprise du secteur Banking basée à Khemisset.","","","false","none","Banking,Khemisset"
"Al Atlas Accounting Distribution","Banque & Finance","Accounting & Audit","Khemisset","21 Rue Ibn Sina, Khemisset, Morocco","Entreprise du secteur Accounting & Audit basée à Khemisset.","","","false","none","Accounting & Audit,Khemisset"
"Sahara Partners SARL AU","Distribution & Commerce","E-commerce","Marrakech","188 Av Hassan II, Marrakech, Morocco","Entreprise du secteur E-commerce basée à Marrakech.","","","false","none","E-commerce,Marrakech"
"Groupe Al Baraka Eco SARL AU","Distribution & Commerce","E-commerce","Marrakech","76 Bd Anfa, Marrakech, Morocco","Entreprise du secteur E-commerce basée à Marrakech.","","","false","none","E-commerce,Marrakech"
"Rif IT Centre","Technologie & IT","IT & Software","El Jadida","159 Bd Zerktouni, El Jadida, Morocco","Entreprise du secteur IT & Software basée à El Jadida.","","","false","none","IT & Software,El Jadida"
"Atlas Avenir Mohammedia Distribution","Services Professionnels","Cleaning Services","Mohammedia","157 Rue Ibn Sina, Mohammedia, Morocco","Entreprise du secteur Cleaning Services basée à Mohammedia.","","","false","none","Cleaning Services,Mohammedia"
"Premium Labs Salé","Distribution & Commerce","Food & Beverage","Salé","82 Bd Zerktouni, Salé, Morocco","Entreprise du secteur Food & Beverage basée à Salé.","","","false","none","Food & Beverage,Salé"
"Groupe Tanger Impact SARL AU","Distribution & Commerce","E-commerce","Mohammedia","165 Bd Mohammed V, Mohammedia, Morocco","Entreprise du secteur E-commerce basée à Mohammedia.","","","false","none","E-commerce,Mohammedia"
"Groupe Apex Avenir SAS","Industrie & Chimie","Automotive","Casablanca","48 Av Mohammed VI, Casablanca, Morocco","Entreprise du secteur Automotive basée à Casablanca.","","","false","none","Automotive,Casablanca"
"Marrakech Systems SA","Transport & Logistique","Logistics & Transport","Oujda","70 Bd Anfa, Oujda, Morocco","Entreprise du secteur Logistics & Transport basée à Oujda.","","","false","none","Logistics & Transport,Oujda"
"Sahara Pro Taza Systems","Éducation & Formation","Education","Taza","168 Av Fal Ould Oumeir, Taza, Morocco","Entreprise du secteur Education basée à Taza.","","","false","none","Education,Taza"
"Maroc Transport Ltd.","Banque & Finance","Insurance","Ksar El Kebir","182 Av Al Qods, Ksar El Kebir, Morocco","Entreprise du secteur Insurance basée à Ksar El Kebir.","","","false","none","Insurance,Ksar El Kebir"
"Groupe Ingénierie Temara","Banque & Finance","Insurance","Temara","103 Bd Moulay Ismail, Temara, Morocco","Entreprise du secteur Insurance basée à Temara.","","","false","none","Insurance,Temara"
"Global Logistique SAS","Services Professionnels","Marketing & Advertising","Nador","131 Bd Abdelmoumen, Nador, Morocco","Entreprise du secteur Marketing & Advertising basée à Nador.","","","false","none","Marketing & Advertising,Nador"
"Andalous Nova Hotel","Énergie & Environnement","Energy","Guelmim","141 Bd Moulay Ismail, Guelmim, Morocco","Entreprise du secteur Energy basée à Guelmim.","","","false","none","Energy,Guelmim"
"Sahara School Kenitra","Services Professionnels","Maintenance Services","Kenitra","99 Av Al Qods, Kenitra, Morocco","Entreprise du secteur Maintenance Services basée à Kenitra.","","","false","none","Maintenance Services,Kenitra"
"Al Manar Build Dakhla Services","Distribution & Commerce","Retail","Dakhla","76 Bd Mohammed V, Dakhla, Morocco","Entreprise du secteur Retail basée à Dakhla.","","","false","none","Retail,Dakhla"
"Al Yassir Logistique Oujda","Technologie & IT","IT & Software","Oujda","117 Av Hassan II, Oujda, Morocco","Entreprise du secteur IT & Software basée à Oujda.","","","false","none","IT & Software,Oujda"
"Andalous Express Larache Hospital","Transport & Logistique","Logistics & Transport","Larache","114 Bd Abdelmoumen, Larache, Morocco","Entreprise du secteur Logistics & Transport basée à Larache.","","","false","none","Logistics & Transport,Larache"
"Al Massar Express Errachidia Industry","Services Professionnels","Security Services","Errachidia","194 Bd Zerktouni, Errachidia, Morocco","Entreprise du secteur Security Services basée à Errachidia.","","","false","none","Security Services,Errachidia"
