"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Dar Royal Transport","Centres d'Appel & BPO","BPO / Call Center","Ifrane","191 Av Al Qods, Ifrane, Morocco","Entreprise du secteur BPO / Call Center basée à Ifrane.","","","false","none","BPO / Call Center,Ifrane"
"Marrakech Legal Services Groupe","Services Professionnels","Legal Services","Meknès","7 Rue Ibn Sina, Meknès, Morocco","Entreprise du secteur Legal Services basée à Meknès.","","","false","none","Legal Services,Meknès"
"Al Massar Hospitality Foods","Hôtels & Hébergement","Hospitality","Tanger","185 Bd Mohammed V, Tanger, Morocco","Entreprise du secteur Hospitality basée à Tanger.","","","false","none","Hospitality,Tanger"
"Ibn Plus Oujda Solutions","Industrie & Chimie","Agriculture","Oujda","23 Bd Mohammed V, Oujda, Morocco","Entreprise du secteur Agriculture basée à Oujda.","","","false","none","Agriculture,Oujda"
"Al Maghrib Market SA","Distribution & Commerce","Import/Export","Salé","127 Rue Ibn Sina, Salé, Morocco","Entreprise du secteur Import/Export basée à Salé.","","","false","none","Import/Export,Salé"
"Rabat Banking Academy","Banque & Finance","Banking","Safi","12 Av Al Qods, Safi, Morocco","Entreprise du secteur Banking basée à Safi.","","","false","none","Banking,Safi"
"Al Wifaq Nettoyage Co.","Industrie & Chimie","Textiles","Meknès","177 Bd Moulay Ismail, Meknès, Morocco","Entreprise du secteur Textiles basée à Meknès.","","","false","none","Textiles,Meknès"
"Agadir Conseil SAS","Industrie & Chimie","Manufacturing","Marrakech","12 Av Al Qods, Marrakech, Morocco","Entreprise du secteur Manufacturing basée à Marrakech.","","","false","none","Manufacturing,Marrakech"
"Vertex Impact Berkane Holding","Banque & Finance","Banking","Berkane","155 Bd Zerktouni, Berkane, Morocco","Entreprise du secteur Banking basée à Berkane.","","","false","none","Banking,Berkane"
"Marrakech Green Ksar El Kebir Industry","Énergie & Environnement","Energy","Ksar El Kebir","193 Rue Al Massira, Ksar El Kebir, Morocco","Entreprise du secteur Energy basée à Ksar El Kebir.","","","false","none","Energy,Ksar El Kebir"
"Amazigh Avenir Logistique","Services Professionnels","Engineering","Temara","191 Rue Moulay Youssef, Temara, Morocco","Entreprise du secteur Engineering basée à Temara.","","","false","none","Engineering,Temara"
"Maroc Security Services Solutions","Services Professionnels","Security Services","Guelmim","185 Bd Mohammed V, Guelmim, Morocco","Entreprise du secteur Security Services basée à Guelmim.","","","false","none","Security Services,Guelmim"
"Al Yassir Security Services Group","Services Professionnels","Security Services","Ksar El Kebir","63 Bd Moulay Ismail, Ksar El Kebir, Morocco","Entreprise du secteur Security Services basée à Ksar El Kebir.","","","false","none","Security Services,Ksar El Kebir"
"Al Fath Solutions Safi","Distribution & Commerce","Food & Beverage","Safi","156 Av Fal Ould Oumeir, Safi, Morocco","Entreprise du secteur Food & Beverage basée à Safi.","","","false","none","Food & Beverage,Safi"
"Orient Immobilier La�youne","Transport & Logistique","Logistics & Transport","La�youne","185 Av Al Qods, La�youne, Morocco","Entreprise du secteur Logistics & Transport basée à La�youne.","","","false","none","Logistics & Transport,La�youne"
"Groupe Maghreb Centre Co.","Centres d'Appel & BPO","BPO / Call Center","Guelmim","124 Av Al Qods, Guelmim, Morocco","Entreprise du secteur BPO / Call Center basée à Guelmim.","","","false","none","BPO / Call Center,Guelmim"
"Groupe Elite Smart Ltd.","Industrie & Chimie","Pharmaceuticals","Ksar El Kebir","156 Av Hassan II, Ksar El Kebir, Morocco","Entreprise du secteur Pharmaceuticals basée à Ksar El Kebir.","","","false","none","Pharmaceuticals,Ksar El Kebir"
"Nova Education Labs","Éducation & Formation","Education","Taza","133 Bd Zerktouni, Taza, Morocco","Entreprise du secteur Education basée à Taza.","","","false","none","Education,Taza"
"Rabat Innov Foods","Services Professionnels","Consulting","Ksar El Kebir","112 Bd Anfa, Ksar El Kebir, Morocco","Entreprise du secteur Consulting basée à Ksar El Kebir.","","","false","none","Consulting,Ksar El Kebir"
"Groupe Nova Capital Co.","Immobilier & Construction","Real Estate","Nador","184 Av Hassan II, Nador, Morocco","Entreprise du secteur Real Estate basée à Nador.","","","false","none","Real Estate,Nador"
"Tanger Insurance Immobilier","Banque & Finance","Insurance","Meknès","162 Bd Zerktouni, Meknès, Morocco","Entreprise du secteur Insurance basée à Meknès.","","","false","none","Insurance,Meknès"
"Al Yassir Build Casablanca Technologies","Services Professionnels","Legal Services","Casablanca","10 Bd Mohammed V, Casablanca, Morocco","Entreprise du secteur Legal Services basée à Casablanca.","","","false","none","Legal Services,Casablanca"
"Maghreb Marina Guelmim Academy","Technologie & IT","IT & Software","Guelmim","6 Rue Al Massira, Guelmim, Morocco","Entreprise du secteur IT & Software basée à Guelmim.","","","false","none","IT & Software,Guelmim"
"Groupe Global Nord SARL AU","Centres d'Appel & BPO","BPO / Call Center","Errachidia","147 Rue Al Massira, Errachidia, Morocco","Entreprise du secteur BPO / Call Center basée à Errachidia.","","","false","none","BPO / Call Center,Errachidia"
"Dynamiq Ingénierie SAS","Banque & Finance","Accounting & Audit","El Jadida","160 Bd Moulay Ismail, El Jadida, Morocco","Entreprise du secteur Accounting & Audit basée à El Jadida.","","","false","none","Accounting & Audit,El Jadida"
"Groupe Al Amal Impact SARL AU","Industrie & Chimie","Automotive","Berkane","79 Av Mohammed VI, Berkane, Morocco","Entreprise du secteur Automotive basée à Berkane.","","","false","none","Automotive,Berkane"
"Al Baraka Services Co.","Services Professionnels","Maintenance Services","Berkane","149 Bd Zerktouni, Berkane, Morocco","Entreprise du secteur Maintenance Services basée à Berkane.","","","false","none","Maintenance Services,Berkane"
"Al Ibtikar Education Clinic","Éducation & Formation","Education","Nador","108 Bd Mohammed V, Nador, Morocco","Entreprise du secteur Education basée à Nador.","","","false","none","Education,Nador"
"Agadir Cleaning Services Immobilier","Services Professionnels","Cleaning Services","Casablanca","161 Bd Zerktouni, Casablanca, Morocco","Entreprise du secteur Cleaning Services basée à Casablanca.","","","false","none","Cleaning Services,Casablanca"
"Horizon Solutions Agadir","Banque & Finance","Accounting & Audit","Agadir","60 Bd Zerktouni, Agadir, Morocco","Entreprise du secteur Accounting & Audit basée à Agadir.","","","false","none","Accounting & Audit,Agadir"
"Dynamiq Accounting Ingénierie","Banque & Finance","Accounting & Audit","Marrakech","42 Rue Al Massira, Marrakech, Morocco","Entreprise du secteur Accounting & Audit basée à Marrakech.","","","false","none","Accounting & Audit,Marrakech"
"Groupe Omega Smart Ltd.","Services Professionnels","Engineering","Mohammedia","182 Av Fal Ould Oumeir, Mohammedia, Morocco","Entreprise du secteur Engineering basée à Mohammedia.","","","false","none","Engineering,Mohammedia"
"Horizon Smart Ksar El Kebir Academy","Industrie & Chimie","Textiles","Ksar El Kebir","148 Rue Ibn Sina, Ksar El Kebir, Morocco","Entreprise du secteur Textiles basée à Ksar El Kebir.","","","false","none","Textiles,Ksar El Kebir"
"Rabat Immobilier Dakhla","Technologie & IT","IT & Software","Dakhla","121 Av Al Qods, Dakhla, Morocco","Entreprise du secteur IT & Software basée à Dakhla.","","","false","none","IT & Software,Dakhla"
"Rif Ingénierie Salé","Industrie & Chimie","Automotive","Salé","161 Av Fal Ould Oumeir, Salé, Morocco","Entreprise du secteur Automotive basée à Salé.","","","false","none","Automotive,Salé"
"Maghreb Build Ouarzazate Labs","Centres d'Appel & BPO","BPO / Call Center","Ouarzazate","121 Av Mohammed VI, Ouarzazate, Morocco","Entreprise du secteur BPO / Call Center basée à Ouarzazate.","","","false","none","BPO / Call Center,Ouarzazate"
"Nour Plus Market","Transport & Logistique","Logistics & Transport","Fès","151 Av Hassan II, Fès, Morocco","Entreprise du secteur Logistics & Transport basée à Fès.","","","false","none","Logistics & Transport,Fès"
"Nova Printing Sécurité","Industrie & Chimie","Printing & Packaging","Khemisset","198 Bd Mohammed V, Khemisset, Morocco","Entreprise du secteur Printing & Packaging basée à Khemisset.","","","false","none","Printing & Packaging,Khemisset"
"Tanger Nova School","Immobilier & Construction","Construction","Marrakech","128 Av Fal Ould Oumeir, Marrakech, Morocco","Entreprise du secteur Construction basée à Marrakech.","","","false","none","Construction,Marrakech"
"Atlas Services SARL","Distribution & Commerce","Import/Export","Kenitra","116 Av Al Qods, Kenitra, Morocco","Entreprise du secteur Import/Export basée à Kenitra.","","","false","none","Import/Export,Kenitra"
"Dar Marketing Technologies","Services Professionnels","Marketing & Advertising","El Jadida","7 Av Mohammed VI, El Jadida, Morocco","Entreprise du secteur Marketing & Advertising basée à El Jadida.","","","false","none","Marketing & Advertising,El Jadida"
"Groupe Sahara Royal Co.","Distribution & Commerce","Retail","Agadir","114 Rue Al Massira, Agadir, Morocco","Entreprise du secteur Retail basée à Agadir.","","","false","none","Retail,Agadir"
"Al Bahja Logistique Nador","Services Professionnels","Maintenance Services","Nador","197 Rue Al Massira, Nador, Morocco","Entreprise du secteur Maintenance Services basée à Nador.","","","false","none","Maintenance Services,Nador"
"Al Wifaq Innov Taza Hospital","Distribution & Commerce","E-commerce","Taza","148 Av Mohammed VI, Taza, Morocco","Entreprise du secteur E-commerce basée à Taza.","","","false","none","E-commerce,Taza"
"Groupe Al Maghrib Green Co.","Industrie & Chimie","Pharmaceuticals","Tanger","81 Av Al Qods, Tanger, Morocco","Entreprise du secteur Pharmaceuticals basée à Tanger.","","","false","none","Pharmaceuticals,Tanger"
"Al Wifaq Market SAS","Industrie & Chimie","Textiles","Oujda","44 Bd Abdelmoumen, Oujda, Morocco","Entreprise du secteur Textiles basée à Oujda.","","","false","none","Textiles,Oujda"
"Horizon Direct Technologies","Industrie & Chimie","Printing & Packaging","Marrakech","180 Bd Moulay Ismail, Marrakech, Morocco","Entreprise du secteur Printing & Packaging basée à Marrakech.","","","false","none","Printing & Packaging,Marrakech"
"Casaworks Partners SAS","Industrie & Chimie","Manufacturing","Agadir","108 Rue Ibn Sina, Agadir, Morocco","Entreprise du secteur Manufacturing basée à Agadir.","","","false","none","Manufacturing,Agadir"
"Al Kheir Fusion Foods","Énergie & Environnement","Energy","Settat","76 Bd Mohammed V, Settat, Morocco","Entreprise du secteur Energy basée à Settat.","","","false","none","Energy,Settat"
"Groupe Premium Prime SARL","Industrie & Chimie","Mining","Mohammedia","99 Av Mohammed VI, Mohammedia, Morocco","Entreprise du secteur Mining basée à Mohammedia.","","","false","none","Mining,Mohammedia"
"Global Distribution Ksar El Kebir","Industrie & Chimie","Mining","Ksar El Kebir","170 Av Fal Ould Oumeir, Ksar El Kebir, Morocco","Entreprise du secteur Mining basée à Ksar El Kebir.","","","false","none","Mining,Ksar El Kebir"
"Groupe Pharmaceuticals School","Industrie & Chimie","Pharmaceuticals","Tétouan","145 Av Mohammed VI, Tétouan, Morocco","Entreprise du secteur Pharmaceuticals basée à Tétouan.","","","false","none","Pharmaceuticals,Tétouan"
"Elite Clinic Ltd.","Distribution & Commerce","Retail","Berkane","146 Rue Al Massira, Berkane, Morocco","Entreprise du secteur Retail basée à Berkane.","","","false","none","Retail,Berkane"
"Ibn Sud Holding","Services Professionnels","Engineering","Rabat","80 Bd Zerktouni, Rabat, Morocco","Entreprise du secteur Engineering basée à Rabat.","","","false","none","Engineering,Rabat"
"Amazigh Security Services Market","Services Professionnels","Security Services","Dakhla","123 Bd Mohammed V, Dakhla, Morocco","Entreprise du secteur Security Services basée à Dakhla.","","","false","none","Security Services,Dakhla"
"Sahara Import/Export Engineering","Distribution & Commerce","Import/Export","Tanger","125 Rue Moulay Youssef, Tanger, Morocco","Entreprise du secteur Import/Export basée à Tanger.","","","false","none","Import/Export,Tanger"
"Groupe Ibn Fusion SARL AU","Services Professionnels","Security Services","Larache","190 Av Al Qods, Larache, Morocco","Entreprise du secteur Security Services basée à Larache.","","","false","none","Security Services,Larache"
"Al Massar Eco Sécurité","Technologie & IT","IT & Software","Guelmim","137 Rue Moulay Youssef, Guelmim, Morocco","Entreprise du secteur IT & Software basée à Guelmim.","","","false","none","IT & Software,Guelmim"
"Atlas Capital Oujda Ingénierie","Santé & Bien-être","Healthcare","Oujda","45 Av Al Qods, Oujda, Morocco","Entreprise du secteur Healthcare basée à Oujda.","","","false","none","Healthcare,Oujda"
"Rabat Université Privée SA","Banque & Finance","Insurance","Dakhla","69 Rue Al Massira, Dakhla, Morocco","Entreprise du secteur Insurance basée à Dakhla.","","","false","none","Insurance,Dakhla"
"Al Atlas Trade Technologies","Services Professionnels","Legal Services","Mohammedia","34 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur Legal Services basée à Mohammedia.","","","false","none","Legal Services,Mohammedia"
"Dynamiq Direct Ksar El Kebir Digital","Énergie & Environnement","Energy","Ksar El Kebir","32 Rue Ibn Sina, Ksar El Kebir, Morocco","Entreprise du secteur Energy basée à Ksar El Kebir.","","","false","none","Energy,Ksar El Kebir"
"Union Prestige Rabat Consulting","Services Professionnels","Engineering","Rabat","153 Av Al Qods, Rabat, Morocco","Entreprise du secteur Engineering basée à Rabat.","","","false","none","Engineering,Rabat"
"Casaworks Conseil SARL","Industrie & Chimie","Agriculture","Berkane","195 Av Fal Ould Oumeir, Berkane, Morocco","Entreprise du secteur Agriculture basée à Berkane.","","","false","none","Agriculture,Berkane"
"Vertex Prime Foods","Services Professionnels","Cleaning Services","El Jadida","195 Bd Moulay Ismail, El Jadida, Morocco","Entreprise du secteur Cleaning Services basée à El Jadida.","","","false","none","Cleaning Services,El Jadida"
"Andalous Hospitality Transport","Hôtels & Hébergement","Hospitality","El Jadida","195 Bd Anfa, El Jadida, Morocco","Entreprise du secteur Hospitality basée à El Jadida.","","","false","none","Hospitality,El Jadida"
"Al Baraka City Resort","Technologie & IT","IT & Software","Guelmim","144 Rue Moulay Youssef, Guelmim, Morocco","Entreprise du secteur IT & Software basée à Guelmim.","","","false","none","IT & Software,Guelmim"
"Sahara Royal Larache Digital","Banque & Finance","Banking","Larache","80 Bd Moulay Ismail, Larache, Morocco","Entreprise du secteur Banking basée à Larache.","","","false","none","Banking,Larache"
"Casaworks Mining Nettoyage","Industrie & Chimie","Mining","El Jadida","138 Rue Ibn Sina, El Jadida, Morocco","Entreprise du secteur Mining basée à El Jadida.","","","false","none","Mining,El Jadida"
"Union Industry Berkane","Énergie & Environnement","Energy","Berkane","125 Av Hassan II, Berkane, Morocco","Entreprise du secteur Energy basée à Berkane.","","","false","none","Energy,Berkane"
"Al Manar Fusion School","Banque & Finance","Banking","Taza","83 Bd Zerktouni, Taza, Morocco","Entreprise du secteur Banking basée à Taza.","","","false","none","Banking,Taza"
"Groupe Al Fath Eco SAS","Distribution & Commerce","Food & Beverage","Kenitra","90 Bd Moulay Ismail, Kenitra, Morocco","Entreprise du secteur Food & Beverage basée à Kenitra.","","","false","none","Food & Beverage,Kenitra"
"Tanger Park School","Santé & Bien-être","Healthcare","El Jadida","188 Bd Mohammed V, El Jadida, Morocco","Entreprise du secteur Healthcare basée à El Jadida.","","","false","none","Healthcare,El Jadida"
"Alpha City Ksar El Kebir Digital","Immobilier & Construction","Real Estate","Ksar El Kebir","50 Rue Al Massira, Ksar El Kebir, Morocco","Entreprise du secteur Real Estate basée à Ksar El Kebir.","","","false","none","Real Estate,Ksar El Kebir"
"Groupe BPO / Call Center Partenaires","Centres d'Appel & BPO","BPO / Call Center","Casablanca","4 Av Fal Ould Oumeir, Casablanca, Morocco","Entreprise du secteur BPO / Call Center basée à Casablanca.","","","false","none","BPO / Call Center,Casablanca"
"Al Kheir Banking Partenaires","Banque & Finance","Banking","Errachidia","149 Bd Anfa, Errachidia, Morocco","Entreprise du secteur Banking basée à Errachidia.","","","false","none","Banking,Errachidia"
"Global Capital Ouarzazate Print","Industrie & Chimie","Textiles","Ouarzazate","140 Rue Moulay Youssef, Ouarzazate, Morocco","Entreprise du secteur Textiles basée à Ouarzazate.","","","false","none","Textiles,Ouarzazate"
"Al Yassir Nova Fès Distribution","Services Professionnels","Engineering","Fès","138 Rue Moulay Youssef, Fès, Morocco","Entreprise du secteur Engineering basée à Fès.","","","false","none","Engineering,Fès"
"Dar Groupe SARL","Distribution & Commerce","Retail","Mohammedia","4 Av Al Qods, Mohammedia, Morocco","Entreprise du secteur Retail basée à Mohammedia.","","","false","none","Retail,Mohammedia"
"Al Manar Connect Rabat Partenaires","Technologie & IT","IT & Software","Rabat","140 Bd Abdelmoumen, Rabat, Morocco","Entreprise du secteur IT & Software basée à Rabat.","","","false","none","IT & Software,Rabat"
"Groupe Union City Ltd.","Immobilier & Construction","Construction","La�youne","87 Av Fal Ould Oumeir, La�youne, Morocco","Entreprise du secteur Construction basée à La�youne.","","","false","none","Construction,La�youne"
"Al Bahja Care Guelmim Store","Hôtels & Hébergement","Hospitality","Guelmim","169 Av Mohammed VI, Guelmim, Morocco","Entreprise du secteur Hospitality basée à Guelmim.","","","false","none","Hospitality,Guelmim"
"Groupe Horizon Nord SARL","Services Professionnels","Maintenance Services","Kenitra","51 Av Al Qods, Kenitra, Morocco","Entreprise du secteur Maintenance Services basée à Kenitra.","","","false","none","Maintenance Services,Kenitra"
"Groupe Partners Tétouan","Services Professionnels","Engineering","Tétouan","183 Bd Mohammed V, Tétouan, Morocco","Entreprise du secteur Engineering basée à Tétouan.","","","false","none","Engineering,Tétouan"
