"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Horizon Trading SARL AU","Distribution & Commerce","E-commerce","Ksar El Kebir","142 Av Hassan II, Ksar El Kebir, Morocco","Entreprise du secteur E-commerce basée à Ksar El Kebir.","","","false","none","E-commerce,Ksar El Kebir"
"Al Manar Ingénierie SA","Services Professionnels","Consulting","Ouarzazate","142 Av Mohammed VI, Ouarzazate, Morocco","Entreprise du secteur Consulting basée à Ouarzazate.","","","false","none","Consulting,Ouarzazate"
"Al Build Foods","Services Professionnels","Marketing & Advertising","Safi","157 Av Al Qods, Safi, Morocco","Entreprise du secteur Marketing & Advertising basée à Safi.","","","false","none","Marketing & Advertising,Safi"
"Agadir Capital Nettoyage","Industrie & Chimie","Mining","Rabat","83 Bd Moulay Ismail, Rabat, Morocco","Entreprise du secteur Mining basée à Rabat.","","","false","none","Mining,Rabat"
"Al Atlas Marketing Group","Services Professionnels","Marketing & Advertising","Khouribga","23 Rue Ibn Sina, Khouribga, Morocco","Entreprise du secteur Marketing & Advertising basée à Khouribga.","","","false","none","Marketing & Advertising,Khouribga"
"Tanger Pro Taza Engineering","Industrie & Chimie","Manufacturing","Taza","60 Bd Anfa, Taza, Morocco","Entreprise du secteur Manufacturing basée à Taza.","","","false","none","Manufacturing,Taza"
"Al Maghrib Cleaning Services Print","Services Professionnels","Cleaning Services","Errachidia","109 Bd Mohammed V, Errachidia, Morocco","Entreprise du secteur Cleaning Services basée à Errachidia.","","","false","none","Cleaning Services,Errachidia"
"Al Nour Automotive Services","Industrie & Chimie","Automotive","Safi","103 Rue Ibn Sina, Safi, Morocco","Entreprise du secteur Automotive basée à Safi.","","","false","none","Automotive,Safi"
"Orient Nord Dakhla Immobilier","Distribution & Commerce","Retail","Dakhla","9 Av Hassan II, Dakhla, Morocco","Entreprise du secteur Retail basée à Dakhla.","","","false","none","Retail,Dakhla"
"Marocain Eco Resort","Industrie & Chimie","Pharmaceuticals","El Jadida","139 Bd Mohammed V, El Jadida, Morocco","Entreprise du secteur Pharmaceuticals basée à El Jadida.","","","false","none","Pharmaceuticals,El Jadida"
"Apex Connect Mohammedia Labs","Distribution & Commerce","Retail","Mohammedia","149 Av Fal Ould Oumeir, Mohammedia, Morocco","Entreprise du secteur Retail basée à Mohammedia.","","","false","none","Retail,Mohammedia"
"Nour Sud Services","Services Professionnels","Security Services","Nador","140 Av Mohammed VI, Nador, Morocco","Entreprise du secteur Security Services basée à Nador.","","","false","none","Security Services,Nador"
"Al Bahja E-commerce Immobilier","Distribution & Commerce","E-commerce","Larache","199 Bd Mohammed V, Larache, Morocco","Entreprise du secteur E-commerce basée à Larache.","","","false","none","E-commerce,Larache"
"Al Fath Nova Transport","Industrie & Chimie","Automotive","Dakhla","124 Av Fal Ould Oumeir, Dakhla, Morocco","Entreprise du secteur Automotive basée à Dakhla.","","","false","none","Automotive,Dakhla"
"Apex Nord Casablanca Clinic","Services Professionnels","Consulting","Casablanca","26 Av Hassan II, Casablanca, Morocco","Entreprise du secteur Consulting basée à Casablanca.","","","false","none","Consulting,Casablanca"
"Al Amal Import/Export Technologies","Distribution & Commerce","Import/Export","Salé","77 Rue Moulay Youssef, Salé, Morocco","Entreprise du secteur Import/Export basée à Salé.","","","false","none","Import/Export,Salé"
"Al Amal Care Holding","Services Professionnels","Legal Services","Tanger","77 Av Hassan II, Tanger, Morocco","Entreprise du secteur Legal Services basée à Tanger.","","","false","none","Legal Services,Tanger"
"Agadir Telecom Resort","Technologie & IT","Telecom","Oujda","137 Bd Zerktouni, Oujda, Morocco","Entreprise du secteur Telecom basée à Oujda.","","","false","none","Telecom,Oujda"
"Union Sécurité Co.","Banque & Finance","Accounting & Audit","Dakhla","24 Rue Ibn Sina, Dakhla, Morocco","Entreprise du secteur Accounting & Audit basée à Dakhla.","","","false","none","Accounting & Audit,Dakhla"
"Rif Centre Ltd.","Services Professionnels","Consulting","Larache","197 Av Al Qods, Larache, Morocco","Entreprise du secteur Consulting basée à Larache.","","","false","none","Consulting,Larache"
"Nour Sud Dakhla Labs","Technologie & IT","IT & Software","Dakhla","112 Av Hassan II, Dakhla, Morocco","Entreprise du secteur IT & Software basée à Dakhla.","","","false","none","IT & Software,Dakhla"
"Premium Impact Tétouan Solutions","Distribution & Commerce","Food & Beverage","Tétouan","185 Rue Al Massira, Tétouan, Morocco","Entreprise du secteur Food & Beverage basée à Tétouan.","","","false","none","Food & Beverage,Tétouan"
"Atlas Nova Maintenance","Transport & Logistique","Logistics & Transport","Mohammedia","110 Av Al Qods, Mohammedia, Morocco","Entreprise du secteur Logistics & Transport basée à Mohammedia.","","","false","none","Logistics & Transport,Mohammedia"
"Groupe Omega Park SA","Banque & Finance","Accounting & Audit","Rabat","184 Rue Moulay Youssef, Rabat, Morocco","Entreprise du secteur Accounting & Audit basée à Rabat.","","","false","none","Accounting & Audit,Rabat"
"Al Maghrib Marina Trading","Services Professionnels","Security Services","Larache","164 Bd Anfa, Larache, Morocco","Entreprise du secteur Security Services basée à Larache.","","","false","none","Security Services,Larache"
"Casaworks E-commerce Print","Distribution & Commerce","E-commerce","Dakhla","186 Av Mohammed VI, Dakhla, Morocco","Entreprise du secteur E-commerce basée à Dakhla.","","","false","none","E-commerce,Dakhla"
"Sahara Pharma Casablanca","Industrie & Chimie","Mining","Casablanca","54 Bd Anfa, Casablanca, Morocco","Entreprise du secteur Mining basée à Casablanca.","","","false","none","Mining,Casablanca"
"Elite Systems SAS","Énergie & Environnement","Energy","Larache","168 Av Al Qods, Larache, Morocco","Entreprise du secteur Energy basée à Larache.","","","false","none","Energy,Larache"
"Union Fusion Hotel","Distribution & Commerce","E-commerce","Larache","76 Rue Moulay Youssef, Larache, Morocco","Entreprise du secteur E-commerce basée à Larache.","","","false","none","E-commerce,Larache"
"Al Maghrib Nord Conseil","Distribution & Commerce","Retail","Salé","11 Bd Abdelmoumen, Salé, Morocco","Entreprise du secteur Retail basée à Salé.","","","false","none","Retail,Salé"
"Groupe Maghreb Trade SARL AU","Services Professionnels","Cleaning Services","Mohammedia","43 Bd Mohammed V, Mohammedia, Morocco","Entreprise du secteur Cleaning Services basée à Mohammedia.","","","false","none","Cleaning Services,Mohammedia"
"Omega Textiles Groupe","Industrie & Chimie","Textiles","Safi","170 Av Mohammed VI, Safi, Morocco","Entreprise du secteur Textiles basée à Safi.","","","false","none","Textiles,Safi"
"Groupe Horizon One SAS","Industrie & Chimie","Printing & Packaging","Taza","199 Bd Anfa, Taza, Morocco","Entreprise du secteur Printing & Packaging basée à Taza.","","","false","none","Printing & Packaging,Taza"
"Al Bahja Foods Settat","Centres d'Appel & BPO","BPO / Call Center","Settat","158 Rue Al Massira, Settat, Morocco","Entreprise du secteur BPO / Call Center basée à Settat.","","","false","none","BPO / Call Center,Settat"
"Sahara Trade Oujda Logistique","Services Professionnels","Engineering","Oujda","120 Bd Abdelmoumen, Oujda, Morocco","Entreprise du secteur Engineering basée à Oujda.","","","false","none","Engineering,Oujda"
"Groupe Alpha Green SARL","Industrie & Chimie","Pharmaceuticals","Ifrane","51 Av Al Qods, Ifrane, Morocco","Entreprise du secteur Pharmaceuticals basée à Ifrane.","","","false","none","Pharmaceuticals,Ifrane"
"Elite Pharma Ksar El Kebir","Immobilier & Construction","Real Estate","Ksar El Kebir","3 Rue Moulay Youssef, Ksar El Kebir, Morocco","Entreprise du secteur Real Estate basée à Ksar El Kebir.","","","false","none","Real Estate,Ksar El Kebir"
"Groupe Marrakech Park SA","Industrie & Chimie","Automotive","Kenitra","109 Bd Mohammed V, Kenitra, Morocco","Entreprise du secteur Automotive basée à Kenitra.","","","false","none","Automotive,Kenitra"
"Al Transport Nador","Hôtels & Hébergement","Hospitality","Nador","31 Av Hassan II, Nador, Morocco","Entreprise du secteur Hospitality basée à Nador.","","","false","none","Hospitality,Nador"
"Premium Ingénierie Kenitra","Services Professionnels","Engineering","Kenitra","172 Av Mohammed VI, Kenitra, Morocco","Entreprise du secteur Engineering basée à Kenitra.","","","false","none","Engineering,Kenitra"
"Alpha Import/Export Centre","Distribution & Commerce","Import/Export","Khouribga","7 Av Fal Ould Oumeir, Khouribga, Morocco","Entreprise du secteur Import/Export basée à Khouribga.","","","false","none","Import/Export,Khouribga"
"Al Kheir Innov Ifrane Partenaires","Industrie & Chimie","Manufacturing","Ifrane","102 Av Fal Ould Oumeir, Ifrane, Morocco","Entreprise du secteur Manufacturing basée à Ifrane.","","","false","none","Manufacturing,Ifrane"
"Groupe Nour Capital Ltd.","Distribution & Commerce","Food & Beverage","Tanger","182 Rue Ibn Sina, Tanger, Morocco","Entreprise du secteur Food & Beverage basée à Tanger.","","","false","none","Food & Beverage,Tanger"
"Al Fath Clinic El Jadida","Centres d'Appel & BPO","BPO / Call Center","El Jadida","164 Av Fal Ould Oumeir, El Jadida, Morocco","Entreprise du secteur BPO / Call Center basée à El Jadida.","","","false","none","BPO / Call Center,El Jadida"
"Al Industry SARL","Banque & Finance","Accounting & Audit","Ifrane","20 Av Hassan II, Ifrane, Morocco","Entreprise du secteur Accounting & Audit basée à Ifrane.","","","false","none","Accounting & Audit,Ifrane"
"Rabat Packaging Temara","Services Professionnels","Engineering","Temara","158 Rue Ibn Sina, Temara, Morocco","Entreprise du secteur Engineering basée à Temara.","","","false","none","Engineering,Temara"
"Ibn Express Clinic","Banque & Finance","Accounting & Audit","Tétouan","126 Bd Anfa, Tétouan, Morocco","Entreprise du secteur Accounting & Audit basée à Tétouan.","","","false","none","Accounting & Audit,Tétouan"
"Al Yassir Trading La�youne","Industrie & Chimie","Agriculture","La�youne","28 Bd Mohammed V, La�youne, Morocco","Entreprise du secteur Agriculture basée à La�youne.","","","false","none","Agriculture,La�youne"
"Dar Sécurité SAS","Énergie & Environnement","Energy","Tétouan","146 Rue Ibn Sina, Tétouan, Morocco","Entreprise du secteur Energy basée à Tétouan.","","","false","none","Energy,Tétouan"
"Casaworks Tech Industry","Distribution & Commerce","Food & Beverage","Rabat","122 Av Al Qods, Rabat, Morocco","Entreprise du secteur Food & Beverage basée à Rabat.","","","false","none","Food & Beverage,Rabat"
"Al Amal Retail Holding","Distribution & Commerce","Retail","Taza","157 Av Mohammed VI, Taza, Morocco","Entreprise du secteur Retail basée à Taza.","","","false","none","Retail,Taza"
"Rif Groupe Co.","Hôtels & Hébergement","Hospitality","Tanger","37 Rue Moulay Youssef, Tanger, Morocco","Entreprise du secteur Hospitality basée à Tanger.","","","false","none","Hospitality,Tanger"
"Apex Technologies SARL","Distribution & Commerce","E-commerce","Meknès","18 Bd Moulay Ismail, Meknès, Morocco","Entreprise du secteur E-commerce basée à Meknès.","","","false","none","E-commerce,Meknès"
"Groupe Al Fath Tech Ltd.","Énergie & Environnement","Energy","Guelmim","141 Bd Mohammed V, Guelmim, Morocco","Entreprise du secteur Energy basée à Guelmim.","","","false","none","Energy,Guelmim"
"Groupe Dynamiq Plus SAS","Hôtels & Hébergement","Hospitality","Meknès","158 Rue Moulay Youssef, Meknès, Morocco","Entreprise du secteur Hospitality basée à Meknès.","","","false","none","Hospitality,Meknès"
"Al Nour Manufacturing Sécurité","Industrie & Chimie","Manufacturing","Ksar El Kebir","195 Rue Moulay Youssef, Ksar El Kebir, Morocco","Entreprise du secteur Manufacturing basée à Ksar El Kebir.","","","false","none","Manufacturing,Ksar El Kebir"
"Al Atlas Digital Dakhla","Éducation & Formation","Education","Dakhla","70 Rue Ibn Sina, Dakhla, Morocco","Entreprise du secteur Education basée à Dakhla.","","","false","none","Education,Dakhla"
"Groupe Al Ibtikar Sud SARL","Éducation & Formation","Education","Khouribga","125 Av Mohammed VI, Khouribga, Morocco","Entreprise du secteur Education basée à Khouribga.","","","false","none","Education,Khouribga"
"Global Store SA","Industrie & Chimie","Mining","Salé","104 Bd Zerktouni, Salé, Morocco","Entreprise du secteur Mining basée à Salé.","","","false","none","Mining,Salé"
"Al Yassir Import/Export Sécurité","Distribution & Commerce","Import/Export","Mohammedia","32 Av Al Qods, Mohammedia, Morocco","Entreprise du secteur Import/Export basée à Mohammedia.","","","false","none","Import/Export,Mohammedia"
"Al Massar School Mohammedia","Banque & Finance","Banking","Mohammedia","162 Rue Al Massira, Mohammedia, Morocco","Entreprise du secteur Banking basée à Mohammedia.","","","false","none","Banking,Mohammedia"
"Casaworks Nova Tétouan Partners","Services Professionnels","Cleaning Services","Tétouan","20 Bd Abdelmoumen, Tétouan, Morocco","Entreprise du secteur Cleaning Services basée à Tétouan.","","","false","none","Cleaning Services,Tétouan"
"Tanger Healthcare Market","Santé & Bien-être","Healthcare","Oujda","145 Av Fal Ould Oumeir, Oujda, Morocco","Entreprise du secteur Healthcare basée à Oujda.","","","false","none","Healthcare,Oujda"
"Al Moutamayyiz Distribution Tanger","Services Professionnels","Engineering","Tanger","51 Rue Moulay Youssef, Tanger, Morocco","Entreprise du secteur Engineering basée à Tanger.","","","false","none","Engineering,Tanger"
"Casaworks Construction Mohammedia","Distribution & Commerce","Import/Export","Mohammedia","90 Bd Anfa, Mohammedia, Morocco","Entreprise du secteur Import/Export basée à Mohammedia.","","","false","none","Import/Export,Mohammedia"
"Groupe Al Fath Park SA","Technologie & IT","IT & Software","Fès","150 Bd Moulay Ismail, Fès, Morocco","Entreprise du secteur IT & Software basée à Fès.","","","false","none","IT & Software,Fès"
"Casaworks Smart Settat Print","Distribution & Commerce","Retail","Settat","115 Av Fal Ould Oumeir, Settat, Morocco","Entreprise du secteur Retail basée à Settat.","","","false","none","Retail,Settat"
"Groupe Al Ibtikar Nord SA","Centres d'Appel & BPO","BPO / Call Center","Meknès","19 Bd Abdelmoumen, Meknès, Morocco","Entreprise du secteur BPO / Call Center basée à Meknès.","","","false","none","BPO / Call Center,Meknès"
"Nour Park Distribution","Services Professionnels","Engineering","Berkane","49 Bd Zerktouni, Berkane, Morocco","Entreprise du secteur Engineering basée à Berkane.","","","false","none","Engineering,Berkane"
"Alpha School Agadir","Industrie & Chimie","Pharmaceuticals","Agadir","54 Bd Mohammed V, Agadir, Morocco","Entreprise du secteur Pharmaceuticals basée à Agadir.","","","false","none","Pharmaceuticals,Agadir"
"Groupe Dar Al Nova SA","Industrie & Chimie","Automotive","Béni Mellal","65 Bd Anfa, Béni Mellal, Morocco","Entreprise du secteur Automotive basée à Béni Mellal.","","","false","none","Automotive,Béni Mellal"
"Andalous Pro Partenaires","Distribution & Commerce","Import/Export","Guelmim","38 Bd Moulay Ismail, Guelmim, Morocco","Entreprise du secteur Import/Export basée à Guelmim.","","","false","none","Import/Export,Guelmim"
"Maghreb Groupe SARL","Banque & Finance","Insurance","Marrakech","103 Av Hassan II, Marrakech, Morocco","Entreprise du secteur Insurance basée à Marrakech.","","","false","none","Insurance,Marrakech"
"Al Massar Foods Rabat","Technologie & IT","Telecom","Rabat","97 Rue Ibn Sina, Rabat, Morocco","Entreprise du secteur Telecom basée à Rabat.","","","false","none","Telecom,Rabat"
"Al Nour Technologies Rabat","Industrie & Chimie","Pharmaceuticals","Rabat","88 Av Al Qods, Rabat, Morocco","Entreprise du secteur Pharmaceuticals basée à Rabat.","","","false","none","Pharmaceuticals,Rabat"
"Groupe Agadir Express SARL AU","Distribution & Commerce","Food & Beverage","Ifrane","54 Av Hassan II, Ifrane, Morocco","Entreprise du secteur Food & Beverage basée à Ifrane.","","","false","none","Food & Beverage,Ifrane"
"Dar Al Green Partners","Industrie & Chimie","Printing & Packaging","Béni Mellal","86 Bd Zerktouni, Béni Mellal, Morocco","Entreprise du secteur Printing & Packaging basée à Béni Mellal.","","","false","none","Printing & Packaging,Béni Mellal"
"Al Amal Marina Oujda Labs","Industrie & Chimie","Agriculture","Oujda","177 Bd Mohammed V, Oujda, Morocco","Entreprise du secteur Agriculture basée à Oujda.","","","false","none","Agriculture,Oujda"
"Vertex Packaging Safi","Services Professionnels","Cleaning Services","Safi","6 Av Mohammed VI, Safi, Morocco","Entreprise du secteur Cleaning Services basée à Safi.","","","false","none","Cleaning Services,Safi"
"Al Atlas Store Larache","Services Professionnels","Marketing & Advertising","Larache","167 Rue Moulay Youssef, Larache, Morocco","Entreprise du secteur Marketing & Advertising basée à Larache.","","","false","none","Marketing & Advertising,Larache"
"Dynamiq Conseil SAS","Services Professionnels","Maintenance Services","Mohammedia","140 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur Maintenance Services basée à Mohammedia.","","","false","none","Maintenance Services,Mohammedia"
"Casaworks Innov Meknès Academy","Banque & Finance","Insurance","Meknès","56 Bd Zerktouni, Meknès, Morocco","Entreprise du secteur Insurance basée à Meknès.","","","false","none","Insurance,Meknès"
"Vertex Park Academy","Immobilier & Construction","Real Estate","Rabat","48 Bd Moulay Ismail, Rabat, Morocco","Entreprise du secteur Real Estate basée à Rabat.","","","false","none","Real Estate,Rabat"
"Al Ibtikar Print Larache","Distribution & Commerce","Retail","Larache","121 Av Fal Ould Oumeir, Larache, Morocco","Entreprise du secteur Retail basée à Larache.","","","false","none","Retail,Larache"
"Elite Maintenance Temara","Transport & Logistique","Logistics & Transport","Temara","39 Bd Moulay Ismail, Temara, Morocco","Entreprise du secteur Logistics & Transport basée à Temara.","","","false","none","Logistics & Transport,Temara"
"Sahara Trade Logistique","Santé & Bien-être","Healthcare","Kenitra","39 Av Mohammed VI, Kenitra, Morocco","Entreprise du secteur Healthcare basée à Kenitra.","","","false","none","Healthcare,Kenitra"
"Groupe Casa Pro SAS","Services Professionnels","Marketing & Advertising","Marrakech","157 Rue Moulay Youssef, Marrakech, Morocco","Entreprise du secteur Marketing & Advertising basée à Marrakech.","","","false","none","Marketing & Advertising,Marrakech"
"Al Atlas Banking Groupe","Banque & Finance","Banking","Mohammedia","91 Bd Mohammed V, Mohammedia, Morocco","Entreprise du secteur Banking basée à Mohammedia.","","","false","none","Banking,Mohammedia"
"Marrakech One Foods","Industrie & Chimie","Textiles","Mohammedia","94 Rue Al Massira, Mohammedia, Morocco","Entreprise du secteur Textiles basée à Mohammedia.","","","false","none","Textiles,Mohammedia"
"Casa Sud Resort","Services Professionnels","Maintenance Services","Kenitra","157 Bd Zerktouni, Kenitra, Morocco","Entreprise du secteur Maintenance Services basée à Kenitra.","","","false","none","Maintenance Services,Kenitra"
"Dynamiq Sécurité SARL","Services Professionnels","Marketing & Advertising","Tétouan","184 Rue Al Massira, Tétouan, Morocco","Entreprise du secteur Marketing & Advertising basée à Tétouan.","","","false","none","Marketing & Advertising,Tétouan"
"Groupe Al Amal Green Ltd.","Services Professionnels","Cleaning Services","Rabat","54 Bd Abdelmoumen, Rabat, Morocco","Entreprise du secteur Cleaning Services basée à Rabat.","","","false","none","Cleaning Services,Rabat"
"Elite Industry SA","Industrie & Chimie","Automotive","Mohammedia","61 Bd Zerktouni, Mohammedia, Morocco","Entreprise du secteur Automotive basée à Mohammedia.","","","false","none","Automotive,Mohammedia"
"Groupe Tanger Sud SA","Services Professionnels","Consulting","Temara","35 Bd Mohammed V, Temara, Morocco","Entreprise du secteur Consulting basée à Temara.","","","false","none","Consulting,Temara"
"Groupe Al Nour Care Co.","Industrie & Chimie","Automotive","Taza","18 Av Fal Ould Oumeir, Taza, Morocco","Entreprise du secteur Automotive basée à Taza.","","","false","none","Automotive,Taza"
"Sahara Academy SARL","Hôtels & Hébergement","Hospitality","Safi","135 Av Hassan II, Safi, Morocco","Entreprise du secteur Hospitality basée à Safi.","","","false","none","Hospitality,Safi"
"Marrakech Manufacturing Hospital","Industrie & Chimie","Manufacturing","La�youne","199 Av Mohammed VI, La�youne, Morocco","Entreprise du secteur Manufacturing basée à La�youne.","","","false","none","Manufacturing,La�youne"
"Al Massar Sud La�youne Groupe","Services Professionnels","Maintenance Services","La�youne","56 Av Al Qods, La�youne, Morocco","Entreprise du secteur Maintenance Services basée à La�youne.","","","false","none","Maintenance Services,La�youne"
"Groupe Al Kheir Sud Co.","Industrie & Chimie","Pharmaceuticals","Casablanca","35 Rue Ibn Sina, Casablanca, Morocco","Entreprise du secteur Pharmaceuticals basée à Casablanca.","","","false","none","Pharmaceuticals,Casablanca"
"Groupe Al Atlas Plus Ltd.","Industrie & Chimie","Automotive","Nador","152 Av Mohammed VI, Nador, Morocco","Entreprise du secteur Automotive basée à Nador.","","","false","none","Automotive,Nador"
"Al Amal Healthcare Industries","Santé & Bien-être","Healthcare","Oujda","92 Rue Al Massira, Oujda, Morocco","Entreprise du secteur Healthcare basée à Oujda.","","","false","none","Healthcare,Oujda"
"Al Fath Royal Tétouan Logistique","Services Professionnels","Consulting","Tétouan","162 Av Al Qods, Tétouan, Morocco","Entreprise du secteur Consulting basée à Tétouan.","","","false","none","Consulting,Tétouan"
"Al Yassir Université Privée Errachidia","Distribution & Commerce","E-commerce","Errachidia","9 Bd Abdelmoumen, Errachidia, Morocco","Entreprise du secteur E-commerce basée à Errachidia.","","","false","none","E-commerce,Errachidia"
"Marocain City Marrakech Maintenance","Éducation & Formation","Education","Marrakech","2 Bd Zerktouni, Marrakech, Morocco","Entreprise du secteur Education basée à Marrakech.","","","false","none","Education,Marrakech"
"Al Waha Royal Guelmim Distribution","Services Professionnels","Engineering","Guelmim","47 Rue Al Massira, Guelmim, Morocco","Entreprise du secteur Engineering basée à Guelmim.","","","false","none","Engineering,Guelmim"
"Al Kheir Smart Groupe","Distribution & Commerce","E-commerce","Béni Mellal","48 Rue Al Massira, Béni Mellal, Morocco","Entreprise du secteur E-commerce basée à Béni Mellal.","","","false","none","E-commerce,Béni Mellal"
"Vertex Engineering Ltd.","Banque & Finance","Banking","Casablanca","167 Bd Mohammed V, Casablanca, Morocco","Entreprise du secteur Banking basée à Casablanca.","","","false","none","Banking,Casablanca"
"Premium Hotel Fès","Industrie & Chimie","Pharmaceuticals","Fès","185 Bd Mohammed V, Fès, Morocco","Entreprise du secteur Pharmaceuticals basée à Fès.","","","false","none","Pharmaceuticals,Fès"
"Orient Foods Tanger","Services Professionnels","Legal Services","Tanger","90 Av Mohammed VI, Tanger, Morocco","Entreprise du secteur Legal Services basée à Tanger.","","","false","none","Legal Services,Tanger"
"Atlas Security Services Systems","Services Professionnels","Security Services","Ksar El Kebir","125 Bd Zerktouni, Ksar El Kebir, Morocco","Entreprise du secteur Security Services basée à Ksar El Kebir.","","","false","none","Security Services,Ksar El Kebir"
"Al Kheir Engineering Ifrane","Services Professionnels","Cleaning Services","Ifrane","195 Bd Mohammed V, Ifrane, Morocco","Entreprise du secteur Cleaning Services basée à Ifrane.","","","false","none","Cleaning Services,Ifrane"
"Nova Centre Co.","Immobilier & Construction","Construction","Agadir","75 Av Al Qods, Agadir, Morocco","Entreprise du secteur Construction basée à Agadir.","","","false","none","Construction,Agadir"
"Elite Healthcare Distribution","Santé & Bien-être","Healthcare","El Jadida","198 Av Al Qods, El Jadida, Morocco","Entreprise du secteur Healthcare basée à El Jadida.","","","false","none","Healthcare,El Jadida"
"Groupe Foods SAS","Industrie & Chimie","Manufacturing","Larache","38 Bd Moulay Ismail, Larache, Morocco","Entreprise du secteur Manufacturing basée à Larache.","","","false","none","Manufacturing,Larache"
