"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Fes Marina Digital","Industrie & Chimie","Manufacturing","Tétouan","164 Av Fal Ould Oumeir, Tétouan, Morocco","Entreprise du secteur Manufacturing basée à Tétouan.","","","false","none","Manufacturing,Tétouan"
"Al Atlas Telecom Academy","Technologie & IT","Telecom","Salé","5 Bd Abdelmoumen, Salé, Morocco","Entreprise du secteur Telecom basée à Salé.","","","false","none","Telecom,Salé"
"Omega Trading Mohammedia","Industrie & Chimie","Manufacturing","Mohammedia","76 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur Manufacturing basée à Mohammedia.","","","false","none","Manufacturing,Mohammedia"
"Orient E-commerce Print","Distribution & Commerce","E-commerce","Tétouan","76 Bd Mohammed V, Tétouan, Morocco","Entreprise du secteur E-commerce basée à Tétouan.","","","false","none","E-commerce,Tétouan"
"Maroc Real Estate Ingénierie","Immobilier & Construction","Real Estate","Ksar El Kebir","57 Bd Anfa, Ksar El Kebir, Morocco","Entreprise du secteur Real Estate basée à Ksar El Kebir.","","","false","none","Real Estate,Ksar El Kebir"
"Sahara Capital Kenitra Labs","Éducation & Formation","Education","Kenitra","176 Rue Ibn Sina, Kenitra, Morocco","Entreprise du secteur Education basée à Kenitra.","","","false","none","Education,Kenitra"
"Al Wifaq Tech Casablanca Group","Services Professionnels","Cleaning Services","Casablanca","84 Rue Moulay Youssef, Casablanca, Morocco","Entreprise du secteur Cleaning Services basée à Casablanca.","","","false","none","Cleaning Services,Casablanca"
"Al Yassir Pro Centre","Services Professionnels","Consulting","Dakhla","26 Bd Anfa, Dakhla, Morocco","Entreprise du secteur Consulting basée à Dakhla.","","","false","none","Consulting,Dakhla"
"Al Yassir Trade Consulting","Santé & Bien-être","Healthcare","Oujda","68 Rue Al Massira, Oujda, Morocco","Entreprise du secteur Healthcare basée à Oujda.","","","false","none","Healthcare,Oujda"
"Groupe Al Eco SARL AU","Centres d'Appel & BPO","BPO / Call Center","Ifrane","79 Av Fal Ould Oumeir, Ifrane, Morocco","Entreprise du secteur BPO / Call Center basée à Ifrane.","","","false","none","BPO / Call Center,Ifrane"
"Orient Trade Salé Immobilier","Services Professionnels","Security Services","Salé","95 Av Hassan II, Salé, Morocco","Entreprise du secteur Security Services basée à Salé.","","","false","none","Security Services,Salé"
"Al Ibtikar Consulting Guelmim","Éducation & Formation","Education","Guelmim","112 Bd Mohammed V, Guelmim, Morocco","Entreprise du secteur Education basée à Guelmim.","","","false","none","Education,Guelmim"
"Rif Import/Export Market","Distribution & Commerce","Import/Export","Khemisset","191 Rue Moulay Youssef, Khemisset, Morocco","Entreprise du secteur Import/Export basée à Khemisset.","","","false","none","Import/Export,Khemisset"
"Al Nour Centre SARL","Éducation & Formation","Education","Berkane","94 Bd Mohammed V, Berkane, Morocco","Entreprise du secteur Education basée à Berkane.","","","false","none","Education,Berkane"
"Ibn Green Errachidia Group","Industrie & Chimie","Pharmaceuticals","Errachidia","69 Bd Anfa, Errachidia, Morocco","Entreprise du secteur Pharmaceuticals basée à Errachidia.","","","false","none","Pharmaceuticals,Errachidia"
"Groupe Al Amal Prestige Ltd.","Industrie & Chimie","Pharmaceuticals","Nador","16 Av Hassan II, Nador, Morocco","Entreprise du secteur Pharmaceuticals basée à Nador.","","","false","none","Pharmaceuticals,Nador"
"Casaworks Care Ifrane Distribution","Industrie & Chimie","Printing & Packaging","Ifrane","143 Rue Moulay Youssef, Ifrane, Morocco","Entreprise du secteur Printing & Packaging basée à Ifrane.","","","false","none","Printing & Packaging,Ifrane"
"Al Massar Industry Mohammedia","Immobilier & Construction","Real Estate","Mohammedia","140 Bd Mohammed V, Mohammedia, Morocco","Entreprise du secteur Real Estate basée à Mohammedia.","","","false","none","Real Estate,Mohammedia"
"Global Industries SAS","Industrie & Chimie","Automotive","Casablanca","130 Rue Moulay Youssef, Casablanca, Morocco","Entreprise du secteur Automotive basée à Casablanca.","","","false","none","Automotive,Casablanca"
"Marocain Engineering Béni Mellal","Industrie & Chimie","Automotive","Béni Mellal","58 Bd Anfa, Béni Mellal, Morocco","Entreprise du secteur Automotive basée à Béni Mellal.","","","false","none","Automotive,Béni Mellal"
"Al Moutamayyiz Direct Nador Clinic","Santé & Bien-être","Healthcare","Nador","155 Av Mohammed VI, Nador, Morocco","Entreprise du secteur Healthcare basée à Nador.","","","false","none","Healthcare,Nador"
"Al Baraka Prestige Casablanca Construction","Distribution & Commerce","Food & Beverage","Casablanca","66 Bd Moulay Ismail, Casablanca, Morocco","Entreprise du secteur Food & Beverage basée à Casablanca.","","","false","none","Food & Beverage,Casablanca"
"Al Maghrib Labs SA","Distribution & Commerce","Import/Export","Ifrane","194 Av Al Qods, Ifrane, Morocco","Entreprise du secteur Import/Export basée à Ifrane.","","","false","none","Import/Export,Ifrane"
"Omega Food Group","Distribution & Commerce","Food & Beverage","Tétouan","14 Rue Ibn Sina, Tétouan, Morocco","Entreprise du secteur Food & Beverage basée à Tétouan.","","","false","none","Food & Beverage,Tétouan"
"Al Manar Sécurité Co.","Centres d'Appel & BPO","BPO / Call Center","Tétouan","158 Bd Abdelmoumen, Tétouan, Morocco","Entreprise du secteur BPO / Call Center basée à Tétouan.","","","false","none","BPO / Call Center,Tétouan"
"Al Ibtikar City Nador Construction","Centres d'Appel & BPO","BPO / Call Center","Nador","30 Av Hassan II, Nador, Morocco","Entreprise du secteur BPO / Call Center basée à Nador.","","","false","none","BPO / Call Center,Nador"
"Groupe Casaworks Park SAS","Services Professionnels","Cleaning Services","Tétouan","121 Av Hassan II, Tétouan, Morocco","Entreprise du secteur Cleaning Services basée à Tétouan.","","","false","none","Cleaning Services,Tétouan"
"Maghreb Market Khemisset","Énergie & Environnement","Energy","Khemisset","161 Av Mohammed VI, Khemisset, Morocco","Entreprise du secteur Energy basée à Khemisset.","","","false","none","Energy,Khemisset"
"Al Nour Manufacturing Pharma","Industrie & Chimie","Manufacturing","Rabat","112 Rue Ibn Sina, Rabat, Morocco","Entreprise du secteur Manufacturing basée à Rabat.","","","false","none","Manufacturing,Rabat"
"Nova Energy Systems","Énergie & Environnement","Energy","Larache","58 Bd Abdelmoumen, Larache, Morocco","Entreprise du secteur Energy basée à Larache.","","","false","none","Energy,Larache"
"Orient Prime Guelmim Industries","Technologie & IT","Telecom","Guelmim","94 Bd Moulay Ismail, Guelmim, Morocco","Entreprise du secteur Telecom basée à Guelmim.","","","false","none","Telecom,Guelmim"
"Elite Import/Export Foods","Distribution & Commerce","Import/Export","Safi","122 Bd Abdelmoumen, Safi, Morocco","Entreprise du secteur Import/Export basée à Safi.","","","false","none","Import/Export,Safi"
"Apex Université Privée Taza","Industrie & Chimie","Pharmaceuticals","Taza","159 Rue Moulay Youssef, Taza, Morocco","Entreprise du secteur Pharmaceuticals basée à Taza.","","","false","none","Pharmaceuticals,Taza"
"Marrakech Printing Clinic","Industrie & Chimie","Printing & Packaging","Tanger","99 Av Mohammed VI, Tanger, Morocco","Entreprise du secteur Printing & Packaging basée à Tanger.","","","false","none","Printing & Packaging,Tanger"
"Marocain Cleaning Services Maintenance","Services Professionnels","Cleaning Services","Safi","159 Bd Abdelmoumen, Safi, Morocco","Entreprise du secteur Cleaning Services basée à Safi.","","","false","none","Cleaning Services,Safi"
"Marrakech Plus Nador Pharma","Énergie & Environnement","Energy","Nador","93 Av Al Qods, Nador, Morocco","Entreprise du secteur Energy basée à Nador.","","","false","none","Energy,Nador"
"Rif Hospital Agadir","Services Professionnels","Cleaning Services","Agadir","140 Rue Moulay Youssef, Agadir, Morocco","Entreprise du secteur Cleaning Services basée à Agadir.","","","false","none","Cleaning Services,Agadir"
"Casaworks Partenaires Ltd.","Énergie & Environnement","Energy","Larache","168 Av Fal Ould Oumeir, Larache, Morocco","Entreprise du secteur Energy basée à Larache.","","","false","none","Energy,Larache"
"Casa Construction SARL AU","Industrie & Chimie","Textiles","Ouarzazate","7 Rue Moulay Youssef, Ouarzazate, Morocco","Entreprise du secteur Textiles basée à Ouarzazate.","","","false","none","Textiles,Ouarzazate"
"Groupe Andalous Marina SA","Industrie & Chimie","Printing & Packaging","Khemisset","104 Av Fal Ould Oumeir, Khemisset, Morocco","Entreprise du secteur Printing & Packaging basée à Khemisset.","","","false","none","Printing & Packaging,Khemisset"
"Elite Groupe SARL AU","Industrie & Chimie","Textiles","Tanger","44 Bd Zerktouni, Tanger, Morocco","Entreprise du secteur Textiles basée à Tanger.","","","false","none","Textiles,Tanger"
"Rabat Park Digital","Industrie & Chimie","Manufacturing","Tétouan","83 Av Fal Ould Oumeir, Tétouan, Morocco","Entreprise du secteur Manufacturing basée à Tétouan.","","","false","none","Manufacturing,Tétouan"
"Groupe Orient Trade Ltd.","Technologie & IT","Telecom","Béni Mellal","131 Av Mohammed VI, Béni Mellal, Morocco","Entreprise du secteur Telecom basée à Béni Mellal.","","","false","none","Telecom,Béni Mellal"
"Alpha Park Distribution","Services Professionnels","Marketing & Advertising","Taza","42 Rue Moulay Youssef, Taza, Morocco","Entreprise du secteur Marketing & Advertising basée à Taza.","","","false","none","Marketing & Advertising,Taza"
"Dar Media Market","Services Professionnels","Marketing & Advertising","Khouribga","7 Av Hassan II, Khouribga, Morocco","Entreprise du secteur Marketing & Advertising basée à Khouribga.","","","false","none","Marketing & Advertising,Khouribga"
"Groupe Dar Al Green SARL AU","Centres d'Appel & BPO","BPO / Call Center","Ifrane","133 Av Fal Ould Oumeir, Ifrane, Morocco","Entreprise du secteur BPO / Call Center basée à Ifrane.","","","false","none","BPO / Call Center,Ifrane"
"Marrakech Media Industry","Banque & Finance","Insurance","Marrakech","1 Bd Mohammed V, Marrakech, Morocco","Entreprise du secteur Insurance basée à Marrakech.","","","false","none","Insurance,Marrakech"
"Groupe Al Massar Fusion SARL AU","Industrie & Chimie","Pharmaceuticals","Dakhla","98 Bd Anfa, Dakhla, Morocco","Entreprise du secteur Pharmaceuticals basée à Dakhla.","","","false","none","Pharmaceuticals,Dakhla"
"Dar Banking Transport","Banque & Finance","Banking","Tétouan","107 Av Al Qods, Tétouan, Morocco","Entreprise du secteur Banking basée à Tétouan.","","","false","none","Banking,Tétouan"
"Atlas Print Guelmim","Énergie & Environnement","Energy","Guelmim","105 Bd Anfa, Guelmim, Morocco","Entreprise du secteur Energy basée à Guelmim.","","","false","none","Energy,Guelmim"
"Nova Print Taza","Industrie & Chimie","Pharmaceuticals","Taza","153 Bd Abdelmoumen, Taza, Morocco","Entreprise du secteur Pharmaceuticals basée à Taza.","","","false","none","Pharmaceuticals,Taza"
"Al Waha Engineering Errachidia","Industrie & Chimie","Agriculture","Errachidia","115 Bd Abdelmoumen, Errachidia, Morocco","Entreprise du secteur Agriculture basée à Errachidia.","","","false","none","Agriculture,Errachidia"
"Vertex Fusion Marrakech Université Privée","Éducation & Formation","Education","Marrakech","24 Av Hassan II, Marrakech, Morocco","Entreprise du secteur Education basée à Marrakech.","","","false","none","Education,Marrakech"
"Al Moutamayyiz Solutions SARL","Technologie & IT","Telecom","Tétouan","8 Bd Zerktouni, Tétouan, Morocco","Entreprise du secteur Telecom basée à Tétouan.","","","false","none","Telecom,Tétouan"
"Dar Al Pro Market","Industrie & Chimie","Textiles","Berkane","190 Bd Anfa, Berkane, Morocco","Entreprise du secteur Textiles basée à Berkane.","","","false","none","Textiles,Berkane"
"Nour Innov Errachidia Holding","Industrie & Chimie","Agriculture","Errachidia","56 Rue Moulay Youssef, Errachidia, Morocco","Entreprise du secteur Agriculture basée à Errachidia.","","","false","none","Agriculture,Errachidia"
"Maroc Green Université Privée","Industrie & Chimie","Automotive","Khemisset","86 Rue Ibn Sina, Khemisset, Morocco","Entreprise du secteur Automotive basée à Khemisset.","","","false","none","Automotive,Khemisset"
"Amazigh Manufacturing Holding","Industrie & Chimie","Manufacturing","Fès","140 Rue Ibn Sina, Fès, Morocco","Entreprise du secteur Manufacturing basée à Fès.","","","false","none","Manufacturing,Fès"
"Amazigh Immobilier Tanger","Banque & Finance","Banking","Tanger","14 Rue Ibn Sina, Tanger, Morocco","Entreprise du secteur Banking basée à Tanger.","","","false","none","Banking,Tanger"
"Atlas Impact Distribution","Services Professionnels","Cleaning Services","Khemisset","173 Bd Zerktouni, Khemisset, Morocco","Entreprise du secteur Cleaning Services basée à Khemisset.","","","false","none","Cleaning Services,Khemisset"
"Fes Consulting Salé","Banque & Finance","Accounting & Audit","Salé","51 Av Mohammed VI, Salé, Morocco","Entreprise du secteur Accounting & Audit basée à Salé.","","","false","none","Accounting & Audit,Salé"
"Al Ibtikar Trade La�youne Group","Immobilier & Construction","Construction","La�youne","192 Rue Ibn Sina, La�youne, Morocco","Entreprise du secteur Construction basée à La�youne.","","","false","none","Construction,La�youne"
"Maghreb Connect Solutions","Distribution & Commerce","Import/Export","Ouarzazate","101 Rue Ibn Sina, Ouarzazate, Morocco","Entreprise du secteur Import/Export basée à Ouarzazate.","","","false","none","Import/Export,Ouarzazate"
"Groupe Nova Trade Ltd.","Banque & Finance","Insurance","Settat","65 Bd Abdelmoumen, Settat, Morocco","Entreprise du secteur Insurance basée à Settat.","","","false","none","Insurance,Settat"
"Marocain Logistics Holding","Transport & Logistique","Logistics & Transport","Ifrane","174 Bd Abdelmoumen, Ifrane, Morocco","Entreprise du secteur Logistics & Transport basée à Ifrane.","","","false","none","Logistics & Transport,Ifrane"
"Al Bahja Packaging Rabat","Éducation & Formation","Education","Rabat","77 Bd Moulay Ismail, Rabat, Morocco","Entreprise du secteur Education basée à Rabat.","","","false","none","Education,Rabat"
"Premium Prime Packaging","Banque & Finance","Accounting & Audit","Casablanca","33 Rue Al Massira, Casablanca, Morocco","Entreprise du secteur Accounting & Audit basée à Casablanca.","","","false","none","Accounting & Audit,Casablanca"
"Al Nour Transport SARL","Énergie & Environnement","Energy","El Jadida","26 Bd Mohammed V, El Jadida, Morocco","Entreprise du secteur Energy basée à El Jadida.","","","false","none","Energy,El Jadida"
"Groupe Al Ibtikar Care Ltd.","Santé & Bien-être","Healthcare","Tanger","115 Rue Al Massira, Tanger, Morocco","Entreprise du secteur Healthcare basée à Tanger.","","","false","none","Healthcare,Tanger"
"Casaworks Pharma Ltd.","Services Professionnels","Security Services","Kenitra","49 Bd Moulay Ismail, Kenitra, Morocco","Entreprise du secteur Security Services basée à Kenitra.","","","false","none","Security Services,Kenitra"
"Groupe Global Eco Ltd.","Distribution & Commerce","Food & Beverage","Ifrane","80 Bd Zerktouni, Ifrane, Morocco","Entreprise du secteur Food & Beverage basée à Ifrane.","","","false","none","Food & Beverage,Ifrane"
"Atlas Capital Mohammedia Industry","Banque & Finance","Insurance","Mohammedia","186 Av Fal Ould Oumeir, Mohammedia, Morocco","Entreprise du secteur Insurance basée à Mohammedia.","","","false","none","Insurance,Mohammedia"
"Andalous Market SARL","Distribution & Commerce","Food & Beverage","Salé","188 Av Fal Ould Oumeir, Salé, Morocco","Entreprise du secteur Food & Beverage basée à Salé.","","","false","none","Food & Beverage,Salé"
"Al Maghrib Systems Co.","Énergie & Environnement","Energy","Guelmim","15 Rue Ibn Sina, Guelmim, Morocco","Entreprise du secteur Energy basée à Guelmim.","","","false","none","Energy,Guelmim"
"Sahara Engineering Engineering","Services Professionnels","Engineering","Ouarzazate","19 Bd Zerktouni, Ouarzazate, Morocco","Entreprise du secteur Engineering basée à Ouarzazate.","","","false","none","Engineering,Ouarzazate"
"Al Ibtikar Park Larache Trading","Banque & Finance","Insurance","Larache","135 Rue Ibn Sina, Larache, Morocco","Entreprise du secteur Insurance basée à Larache.","","","false","none","Insurance,Larache"
"Dar Al School Meknès","Services Professionnels","Consulting","Meknès","4 Bd Zerktouni, Meknès, Morocco","Entreprise du secteur Consulting basée à Meknès.","","","false","none","Consulting,Meknès"
"Nour Retail Partners","Distribution & Commerce","Retail","Fès","38 Rue Al Massira, Fès, Morocco","Entreprise du secteur Retail basée à Fès.","","","false","none","Retail,Fès"
"Rabat Pharmaceuticals Hotel","Industrie & Chimie","Pharmaceuticals","Temara","37 Av Fal Ould Oumeir, Temara, Morocco","Entreprise du secteur Pharmaceuticals basée à Temara.","","","false","none","Pharmaceuticals,Temara"
"Al Baraka Transport La�youne","Distribution & Commerce","E-commerce","La�youne","42 Rue Al Massira, La�youne, Morocco","Entreprise du secteur E-commerce basée à La�youne.","","","false","none","E-commerce,La�youne"
"Vertex Group Ouarzazate","Hôtels & Hébergement","Hospitality","Ouarzazate","64 Av Hassan II, Ouarzazate, Morocco","Entreprise du secteur Hospitality basée à Ouarzazate.","","","false","none","Hospitality,Ouarzazate"
"Vertex Manufacturing Academy","Industrie & Chimie","Manufacturing","Agadir","81 Rue Moulay Youssef, Agadir, Morocco","Entreprise du secteur Manufacturing basée à Agadir.","","","false","none","Manufacturing,Agadir"
"Marocain Pro Oujda Logistique","Services Professionnels","Marketing & Advertising","Oujda","6 Av Al Qods, Oujda, Morocco","Entreprise du secteur Marketing & Advertising basée à Oujda.","","","false","none","Marketing & Advertising,Oujda"
"Vertex Conseil Tanger","Industrie & Chimie","Pharmaceuticals","Tanger","42 Av Al Qods, Tanger, Morocco","Entreprise du secteur Pharmaceuticals basée à Tanger.","","","false","none","Pharmaceuticals,Tanger"
"Marocain Groupe Ltd.","Services Professionnels","Consulting","Tétouan","116 Rue Moulay Youssef, Tétouan, Morocco","Entreprise du secteur Consulting basée à Tétouan.","","","false","none","Consulting,Tétouan"
"Al Massar Holding Ouarzazate","Industrie & Chimie","Manufacturing","Ouarzazate","108 Av Fal Ould Oumeir, Ouarzazate, Morocco","Entreprise du secteur Manufacturing basée à Ouarzazate.","","","false","none","Manufacturing,Ouarzazate"
"Al Amal Marketing Services","Services Professionnels","Marketing & Advertising","Béni Mellal","164 Av Hassan II, Béni Mellal, Morocco","Entreprise du secteur Marketing & Advertising basée à Béni Mellal.","","","false","none","Marketing & Advertising,Béni Mellal"
"Al Fath Royal Holding","Transport & Logistique","Logistics & Transport","Rabat","170 Rue Moulay Youssef, Rabat, Morocco","Entreprise du secteur Logistics & Transport basée à Rabat.","","","false","none","Logistics & Transport,Rabat"
"Agadir Sud Distribution","Services Professionnels","Consulting","Nador","92 Av Fal Ould Oumeir, Nador, Morocco","Entreprise du secteur Consulting basée à Nador.","","","false","none","Consulting,Nador"
"Al Bahja Prestige Université Privée","Industrie & Chimie","Mining","Khemisset","130 Av Fal Ould Oumeir, Khemisset, Morocco","Entreprise du secteur Mining basée à Khemisset.","","","false","none","Mining,Khemisset"
"Groupe Park Fès Université Privée","Banque & Finance","Accounting & Audit","Fès","35 Bd Anfa, Fès, Morocco","Entreprise du secteur Accounting & Audit basée à Fès.","","","false","none","Accounting & Audit,Fès"
"Al Nour Import/Export Pharma","Distribution & Commerce","Import/Export","Safi","51 Bd Moulay Ismail, Safi, Morocco","Entreprise du secteur Import/Export basée à Safi.","","","false","none","Import/Export,Safi"
"Groupe Omega Marina SARL AU","Centres d'Appel & BPO","BPO / Call Center","Mohammedia","91 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur BPO / Call Center basée à Mohammedia.","","","false","none","BPO / Call Center,Mohammedia"
"Omega Energy Services","Énergie & Environnement","Energy","Fès","85 Av Fal Ould Oumeir, Fès, Morocco","Entreprise du secteur Energy basée à Fès.","","","false","none","Energy,Fès"
"Orient Engineering Hospital","Services Professionnels","Engineering","Ksar El Kebir","24 Bd Zerktouni, Ksar El Kebir, Morocco","Entreprise du secteur Engineering basée à Ksar El Kebir.","","","false","none","Engineering,Ksar El Kebir"
"Dar Al Impact Béni Mellal Market","Distribution & Commerce","Food & Beverage","Béni Mellal","62 Bd Abdelmoumen, Béni Mellal, Morocco","Entreprise du secteur Food & Beverage basée à Béni Mellal.","","","false","none","Food & Beverage,Béni Mellal"
"Marrakech Marina Errachidia Market","Banque & Finance","Banking","Errachidia","194 Av Mohammed VI, Errachidia, Morocco","Entreprise du secteur Banking basée à Errachidia.","","","false","none","Banking,Errachidia"
"Union City Guelmim Holding","Immobilier & Construction","Real Estate","Guelmim","172 Bd Abdelmoumen, Guelmim, Morocco","Entreprise du secteur Real Estate basée à Guelmim.","","","false","none","Real Estate,Guelmim"
"Al Yassir Hotel Nador","Industrie & Chimie","Automotive","Nador","167 Bd Mohammed V, Nador, Morocco","Entreprise du secteur Automotive basée à Nador.","","","false","none","Automotive,Nador"
"Al Wifaq Centre Ltd.","Distribution & Commerce","Retail","Meknès","7 Av Hassan II, Meknès, Morocco","Entreprise du secteur Retail basée à Meknès.","","","false","none","Retail,Meknès"
"Omega Store Rabat","Distribution & Commerce","E-commerce","Rabat","80 Av Mohammed VI, Rabat, Morocco","Entreprise du secteur E-commerce basée à Rabat.","","","false","none","E-commerce,Rabat"
"Agadir Market Errachidia","Services Professionnels","Cleaning Services","Errachidia","79 Bd Anfa, Errachidia, Morocco","Entreprise du secteur Cleaning Services basée à Errachidia.","","","false","none","Cleaning Services,Errachidia"
"Al Atlas Energy Resort","Énergie & Environnement","Energy","Ifrane","112 Av Al Qods, Ifrane, Morocco","Entreprise du secteur Energy basée à Ifrane.","","","false","none","Energy,Ifrane"
"Al Ibtikar Services Co.","Services Professionnels","Consulting","Ifrane","11 Av Mohammed VI, Ifrane, Morocco","Entreprise du secteur Consulting basée à Ifrane.","","","false","none","Consulting,Ifrane"
