"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Horizon Logistique Safi","Industrie & Chimie","Printing & Packaging","Safi","34 Bd Abdelmoumen, Safi, Morocco","Entreprise du secteur Printing & Packaging basée à Safi.","","","false","none","Printing & Packaging,Safi"
"Groupe Al Ibtikar Park SAS","Énergie & Environnement","Energy","Marrakech","90 Bd Abdelmoumen, Marrakech, Morocco","Entreprise du secteur Energy basée à Marrakech.","","","false","none","Energy,Marrakech"
"Dar Construction Labs","Immobilier & Construction","Construction","Nador","72 Av Mohammed VI, Nador, Morocco","Entreprise du secteur Construction basée à Nador.","","","false","none","Construction,Nador"
"Nour Print SARL","Technologie & IT","Telecom","Berkane","116 Rue Moulay Youssef, Berkane, Morocco","Entreprise du secteur Telecom basée à Berkane.","","","false","none","Telecom,Berkane"
"Groupe Foods SARL","Distribution & Commerce","E-commerce","Khemisset","156 Bd Mohammed V, Khemisset, Morocco","Entreprise du secteur E-commerce basée à Khemisset.","","","false","none","E-commerce,Khemisset"
"Apex Eco Casablanca Ingénierie","Hôtels & Hébergement","Hospitality","Casablanca","83 Av Mohammed VI, Casablanca, Morocco","Entreprise du secteur Hospitality basée à Casablanca.","","","false","none","Hospitality,Casablanca"
"Groupe Ibn Care SA","Transport & Logistique","Logistics & Transport","Settat","150 Bd Abdelmoumen, Settat, Morocco","Entreprise du secteur Logistics & Transport basée à Settat.","","","false","none","Logistics & Transport,Settat"
"Groupe Nour Centre Co.","Immobilier & Construction","Real Estate","Berkane","92 Rue Al Massira, Berkane, Morocco","Entreprise du secteur Real Estate basée à Berkane.","","","false","none","Real Estate,Berkane"
"Al Capital La�youne School","Industrie & Chimie","Agriculture","La�youne","85 Av Hassan II, La�youne, Morocco","Entreprise du secteur Agriculture basée à La�youne.","","","false","none","Agriculture,La�youne"
"Marocain One Meknès Groupe","Centres d'Appel & BPO","BPO / Call Center","Meknès","138 Rue Moulay Youssef, Meknès, Morocco","Entreprise du secteur BPO / Call Center basée à Meknès.","","","false","none","BPO / Call Center,Meknès"
"Marrakech Build Dakhla Maintenance","Services Professionnels","Engineering","Dakhla","22 Av Hassan II, Dakhla, Morocco","Entreprise du secteur Engineering basée à Dakhla.","","","false","none","Engineering,Dakhla"
"Horizon Express Casablanca Solutions","Technologie & IT","Telecom","Casablanca","106 Bd Anfa, Casablanca, Morocco","Entreprise du secteur Telecom basée à Casablanca.","","","false","none","Telecom,Casablanca"
"Atlas Partenaires Salé","Services Professionnels","Legal Services","Salé","170 Bd Mohammed V, Salé, Morocco","Entreprise du secteur Legal Services basée à Salé.","","","false","none","Legal Services,Salé"
"Al Wifaq Trading Khemisset","Immobilier & Construction","Real Estate","Khemisset","157 Rue Al Massira, Khemisset, Morocco","Entreprise du secteur Real Estate basée à Khemisset.","","","false","none","Real Estate,Khemisset"
"Rif IT Store","Technologie & IT","IT & Software","Tétouan","81 Av Al Qods, Tétouan, Morocco","Entreprise du secteur IT & Software basée à Tétouan.","","","false","none","IT & Software,Tétouan"
"Nova Engineering SARL AU","Industrie & Chimie","Mining","Khouribga","193 Rue Ibn Sina, Khouribga, Morocco","Entreprise du secteur Mining basée à Khouribga.","","","false","none","Mining,Khouribga"
"Groupe Al Moutamayyiz Pro Ltd.","Services Professionnels","Security Services","Meknès","19 Bd Abdelmoumen, Meknès, Morocco","Entreprise du secteur Security Services basée à Meknès.","","","false","none","Security Services,Meknès"
"Groupe Atlas Pro SA","Hôtels & Hébergement","Hospitality","Berkane","12 Av Fal Ould Oumeir, Berkane, Morocco","Entreprise du secteur Hospitality basée à Berkane.","","","false","none","Hospitality,Berkane"
"Casaworks Park Market","Services Professionnels","Consulting","Dakhla","63 Rue Moulay Youssef, Dakhla, Morocco","Entreprise du secteur Consulting basée à Dakhla.","","","false","none","Consulting,Dakhla"
"Maroc BPO / Call Center Pharma","Centres d'Appel & BPO","BPO / Call Center","Dakhla","33 Av Mohammed VI, Dakhla, Morocco","Entreprise du secteur BPO / Call Center basée à Dakhla.","","","false","none","BPO / Call Center,Dakhla"
"Groupe Al Amal Build SARL","Technologie & IT","Telecom","Settat","32 Av Fal Ould Oumeir, Settat, Morocco","Entreprise du secteur Telecom basée à Settat.","","","false","none","Telecom,Settat"
"Rif Maintenance Béni Mellal","Services Professionnels","Consulting","Béni Mellal","118 Bd Anfa, Béni Mellal, Morocco","Entreprise du secteur Consulting basée à Béni Mellal.","","","false","none","Consulting,Béni Mellal"
"Al Atlas Innov Rabat Immobilier","Services Professionnels","Maintenance Services","Rabat","80 Bd Zerktouni, Rabat, Morocco","Entreprise du secteur Maintenance Services basée à Rabat.","","","false","none","Maintenance Services,Rabat"
"Dar Consulting Settat","Industrie & Chimie","Agriculture","Settat","31 Bd Anfa, Settat, Morocco","Entreprise du secteur Agriculture basée à Settat.","","","false","none","Agriculture,Settat"
"Amazigh Digital Khouribga","Services Professionnels","Marketing & Advertising","Khouribga","57 Rue Ibn Sina, Khouribga, Morocco","Entreprise du secteur Marketing & Advertising basée à Khouribga.","","","false","none","Marketing & Advertising,Khouribga"
"Al Wifaq Engineering Nador","Banque & Finance","Insurance","Nador","150 Rue Al Massira, Nador, Morocco","Entreprise du secteur Insurance basée à Nador.","","","false","none","Insurance,Nador"
"Groupe Al Massar Nova Co.","Santé & Bien-être","Healthcare","Casablanca","89 Bd Zerktouni, Casablanca, Morocco","Entreprise du secteur Healthcare basée à Casablanca.","","","false","none","Healthcare,Casablanca"
"Al Maghrib Hotel Berkane","Industrie & Chimie","Manufacturing","Berkane","154 Rue Moulay Youssef, Berkane, Morocco","Entreprise du secteur Manufacturing basée à Berkane.","","","false","none","Manufacturing,Berkane"
"Tanger Marina Construction","Santé & Bien-être","Healthcare","Mohammedia","98 Rue Ibn Sina, Mohammedia, Morocco","Entreprise du secteur Healthcare basée à Mohammedia.","","","false","none","Healthcare,Mohammedia"
"Agadir Marketing Industries","Services Professionnels","Marketing & Advertising","Nador","11 Av Hassan II, Nador, Morocco","Entreprise du secteur Marketing & Advertising basée à Nador.","","","false","none","Marketing & Advertising,Nador"
"Vertex Connect Larache Foods","Transport & Logistique","Logistics & Transport","Larache","148 Bd Mohammed V, Larache, Morocco","Entreprise du secteur Logistics & Transport basée à Larache.","","","false","none","Logistics & Transport,Larache"
"Elite Sud Holding","Services Professionnels","Engineering","Settat","51 Bd Abdelmoumen, Settat, Morocco","Entreprise du secteur Engineering basée à Settat.","","","false","none","Engineering,Settat"
"Vertex Mining Immobilier","Industrie & Chimie","Mining","Oujda","198 Rue Ibn Sina, Oujda, Morocco","Entreprise du secteur Mining basée à Oujda.","","","false","none","Mining,Oujda"
"Al Manar Avenir Nettoyage","Industrie & Chimie","Pharmaceuticals","Mohammedia","153 Bd Zerktouni, Mohammedia, Morocco","Entreprise du secteur Pharmaceuticals basée à Mohammedia.","","","false","none","Pharmaceuticals,Mohammedia"
"Orient Agriculture Sécurité","Industrie & Chimie","Agriculture","Oujda","112 Rue Al Massira, Oujda, Morocco","Entreprise du secteur Agriculture basée à Oujda.","","","false","none","Agriculture,Oujda"
"Rabat Print Oujda","Services Professionnels","Marketing & Advertising","Oujda","151 Av Hassan II, Oujda, Morocco","Entreprise du secteur Marketing & Advertising basée à Oujda.","","","false","none","Marketing & Advertising,Oujda"
"Al Wifaq Direct School","Industrie & Chimie","Textiles","Ifrane","38 Bd Moulay Ismail, Ifrane, Morocco","Entreprise du secteur Textiles basée à Ifrane.","","","false","none","Textiles,Ifrane"
"Rabat Connect Systems","Services Professionnels","Legal Services","Marrakech","4 Av Mohammed VI, Marrakech, Morocco","Entreprise du secteur Legal Services basée à Marrakech.","","","false","none","Legal Services,Marrakech"
"Al Fath Security Services Store","Services Professionnels","Security Services","Khouribga","69 Rue Al Massira, Khouribga, Morocco","Entreprise du secteur Security Services basée à Khouribga.","","","false","none","Security Services,Khouribga"
"Fes Mining Technologies","Industrie & Chimie","Mining","Salé","159 Bd Abdelmoumen, Salé, Morocco","Entreprise du secteur Mining basée à Salé.","","","false","none","Mining,Salé"
"Alpha Market SA","Industrie & Chimie","Printing & Packaging","Tétouan","185 Rue Ibn Sina, Tétouan, Morocco","Entreprise du secteur Printing & Packaging basée à Tétouan.","","","false","none","Printing & Packaging,Tétouan"
"Ibn E-commerce Technologies","Distribution & Commerce","E-commerce","Béni Mellal","1 Rue Ibn Sina, Béni Mellal, Morocco","Entreprise du secteur E-commerce basée à Béni Mellal.","","","false","none","E-commerce,Béni Mellal"
"Sahara Manufacturing Solutions","Industrie & Chimie","Manufacturing","La�youne","49 Rue Al Massira, La�youne, Morocco","Entreprise du secteur Manufacturing basée à La�youne.","","","false","none","Manufacturing,La�youne"
"Sahara Prime Nador Print","Banque & Finance","Insurance","Nador","77 Av Al Qods, Nador, Morocco","Entreprise du secteur Insurance basée à Nador.","","","false","none","Insurance,Nador"
"Marrakech Care Ifrane Construction","Éducation & Formation","Education","Ifrane","118 Rue Moulay Youssef, Ifrane, Morocco","Entreprise du secteur Education basée à Ifrane.","","","false","none","Education,Ifrane"
"Casa Express Ifrane Groupe","Services Professionnels","Legal Services","Ifrane","130 Rue Moulay Youssef, Ifrane, Morocco","Entreprise du secteur Legal Services basée à Ifrane.","","","false","none","Legal Services,Ifrane"
"Groupe Al Atlas Green SARL","Santé & Bien-être","Healthcare","Agadir","90 Bd Zerktouni, Agadir, Morocco","Entreprise du secteur Healthcare basée à Agadir.","","","false","none","Healthcare,Agadir"
"Maghreb Pro Guelmim Services","Distribution & Commerce","Food & Beverage","Guelmim","176 Av Fal Ould Oumeir, Guelmim, Morocco","Entreprise du secteur Food & Beverage basée à Guelmim.","","","false","none","Food & Beverage,Guelmim"
"Atlas Royal Mohammedia Technologies","Industrie & Chimie","Pharmaceuticals","Mohammedia","105 Av Al Qods, Mohammedia, Morocco","Entreprise du secteur Pharmaceuticals basée à Mohammedia.","","","false","none","Pharmaceuticals,Mohammedia"
"Groupe Casa Prestige SARL","Industrie & Chimie","Agriculture","Agadir","8 Bd Anfa, Agadir, Morocco","Entreprise du secteur Agriculture basée à Agadir.","","","false","none","Agriculture,Agadir"
"Global Immobilier SARL AU","Distribution & Commerce","E-commerce","Ksar El Kebir","11 Rue Al Massira, Ksar El Kebir, Morocco","Entreprise du secteur E-commerce basée à Ksar El Kebir.","","","false","none","E-commerce,Ksar El Kebir"
"Dynamiq Maintenance Services Group","Services Professionnels","Maintenance Services","Berkane","103 Av Hassan II, Berkane, Morocco","Entreprise du secteur Maintenance Services basée à Berkane.","","","false","none","Maintenance Services,Berkane"
"Omega BPO / Call Center Group","Centres d'Appel & BPO","BPO / Call Center","Taza","58 Rue Al Massira, Taza, Morocco","Entreprise du secteur BPO / Call Center basée à Taza.","","","false","none","BPO / Call Center,Taza"
"Rif Technologies Ksar El Kebir","Technologie & IT","Telecom","Ksar El Kebir","74 Bd Zerktouni, Ksar El Kebir, Morocco","Entreprise du secteur Telecom basée à Ksar El Kebir.","","","false","none","Telecom,Ksar El Kebir"
"Maroc Labs SA","Industrie & Chimie","Automotive","El Jadida","103 Bd Zerktouni, El Jadida, Morocco","Entreprise du secteur Automotive basée à El Jadida.","","","false","none","Automotive,El Jadida"
"Casa Food Trading","Distribution & Commerce","Food & Beverage","Guelmim","193 Rue Moulay Youssef, Guelmim, Morocco","Entreprise du secteur Food & Beverage basée à Guelmim.","","","false","none","Food & Beverage,Guelmim"
"Al Atlas Consulting Immobilier","Services Professionnels","Consulting","Khemisset","6 Rue Moulay Youssef, Khemisset, Morocco","Entreprise du secteur Consulting basée à Khemisset.","","","false","none","Consulting,Khemisset"
"Dar Technologies SAS","Industrie & Chimie","Mining","Khemisset","91 Bd Mohammed V, Khemisset, Morocco","Entreprise du secteur Mining basée à Khemisset.","","","false","none","Mining,Khemisset"
"Tanger Automotive Packaging","Industrie & Chimie","Automotive","Ouarzazate","119 Av Hassan II, Ouarzazate, Morocco","Entreprise du secteur Automotive basée à Ouarzazate.","","","false","none","Automotive,Ouarzazate"
"Groupe Casa Tech SARL","Services Professionnels","Marketing & Advertising","La�youne","83 Bd Zerktouni, La�youne, Morocco","Entreprise du secteur Marketing & Advertising basée à La�youne.","","","false","none","Marketing & Advertising,La�youne"
"Al Baraka Pro Nador Group","Services Professionnels","Legal Services","Nador","21 Av Fal Ould Oumeir, Nador, Morocco","Entreprise du secteur Legal Services basée à Nador.","","","false","none","Legal Services,Nador"
"Premium E-commerce Logistique","Distribution & Commerce","E-commerce","Rabat","159 Bd Abdelmoumen, Rabat, Morocco","Entreprise du secteur E-commerce basée à Rabat.","","","false","none","E-commerce,Rabat"
"Dar Al Packaging Larache","Distribution & Commerce","E-commerce","Larache","58 Bd Anfa, Larache, Morocco","Entreprise du secteur E-commerce basée à Larache.","","","false","none","E-commerce,Larache"
"Andalous Consulting Co.","Technologie & IT","Telecom","Khouribga","84 Bd Mohammed V, Khouribga, Morocco","Entreprise du secteur Telecom basée à Khouribga.","","","false","none","Telecom,Khouribga"
"Tanger Market Ltd.","Industrie & Chimie","Textiles","La�youne","113 Rue Moulay Youssef, La�youne, Morocco","Entreprise du secteur Textiles basée à La�youne.","","","false","none","Textiles,La�youne"
"Orient Logistique SARL AU","Distribution & Commerce","Food & Beverage","Salé","18 Bd Anfa, Salé, Morocco","Entreprise du secteur Food & Beverage basée à Salé.","","","false","none","Food & Beverage,Salé"
"Ibn Sud Errachidia Distribution","Immobilier & Construction","Real Estate","Errachidia","14 Av Fal Ould Oumeir, Errachidia, Morocco","Entreprise du secteur Real Estate basée à Errachidia.","","","false","none","Real Estate,Errachidia"
"Alpha Resort SARL","Hôtels & Hébergement","Hospitality","Nador","10 Av Fal Ould Oumeir, Nador, Morocco","Entreprise du secteur Hospitality basée à Nador.","","","false","none","Hospitality,Nador"
"Groupe Elite Royal Co.","Services Professionnels","Legal Services","Berkane","156 Bd Mohammed V, Berkane, Morocco","Entreprise du secteur Legal Services basée à Berkane.","","","false","none","Legal Services,Berkane"
"Al Fath Industry Ltd.","Industrie & Chimie","Pharmaceuticals","Safi","148 Av Al Qods, Safi, Morocco","Entreprise du secteur Pharmaceuticals basée à Safi.","","","false","none","Pharmaceuticals,Safi"
"Premium Nord Marrakech Hotel","Immobilier & Construction","Real Estate","Marrakech","142 Bd Abdelmoumen, Marrakech, Morocco","Entreprise du secteur Real Estate basée à Marrakech.","","","false","none","Real Estate,Marrakech"
"Alpha School SA","Industrie & Chimie","Mining","Safi","114 Bd Abdelmoumen, Safi, Morocco","Entreprise du secteur Mining basée à Safi.","","","false","none","Mining,Safi"
"Maroc Engineering SARL AU","Services Professionnels","Engineering","Kenitra","173 Av Mohammed VI, Kenitra, Morocco","Entreprise du secteur Engineering basée à Kenitra.","","","false","none","Engineering,Kenitra"
"Al Baraka Connect Print","Centres d'Appel & BPO","BPO / Call Center","Settat","50 Av Fal Ould Oumeir, Settat, Morocco","Entreprise du secteur BPO / Call Center basée à Settat.","","","false","none","BPO / Call Center,Settat"
"Al Ibtikar Care Temara Sécurité","Services Professionnels","Marketing & Advertising","Temara","125 Rue Moulay Youssef, Temara, Morocco","Entreprise du secteur Marketing & Advertising basée à Temara.","","","false","none","Marketing & Advertising,Temara"
"Omega Avenir Groupe","Éducation & Formation","Education","Khemisset","97 Av Al Qods, Khemisset, Morocco","Entreprise du secteur Education basée à Khemisset.","","","false","none","Education,Khemisset"
"Elite Eco Trading","Transport & Logistique","Logistics & Transport","Marrakech","116 Rue Ibn Sina, Marrakech, Morocco","Entreprise du secteur Logistics & Transport basée à Marrakech.","","","false","none","Logistics & Transport,Marrakech"
"Omega Innov Consulting","Distribution & Commerce","E-commerce","Ifrane","153 Av Hassan II, Ifrane, Morocco","Entreprise du secteur E-commerce basée à Ifrane.","","","false","none","E-commerce,Ifrane"
"Al Amal Academy Co.","Distribution & Commerce","Import/Export","Dakhla","112 Bd Anfa, Dakhla, Morocco","Entreprise du secteur Import/Export basée à Dakhla.","","","false","none","Import/Export,Dakhla"
"Al Maghrib Direct Hotel","Services Professionnels","Cleaning Services","Ksar El Kebir","11 Av Al Qods, Ksar El Kebir, Morocco","Entreprise du secteur Cleaning Services basée à Ksar El Kebir.","","","false","none","Cleaning Services,Ksar El Kebir"
"Vertex Partenaires El Jadida","Services Professionnels","Security Services","El Jadida","174 Bd Mohammed V, El Jadida, Morocco","Entreprise du secteur Security Services basée à El Jadida.","","","false","none","Security Services,El Jadida"
"Al Moutamayyiz Market Nador","Services Professionnels","Legal Services","Nador","12 Av Al Qods, Nador, Morocco","Entreprise du secteur Legal Services basée à Nador.","","","false","none","Legal Services,Nador"
"Al Nour Energy Solutions","Énergie & Environnement","Energy","Khouribga","22 Av Fal Ould Oumeir, Khouribga, Morocco","Entreprise du secteur Energy basée à Khouribga.","","","false","none","Energy,Khouribga"
"Groupe Tanger Centre SAS","Industrie & Chimie","Textiles","Meknès","147 Bd Mohammed V, Meknès, Morocco","Entreprise du secteur Textiles basée à Meknès.","","","false","none","Textiles,Meknès"
"Marocain Pharmaceuticals Labs","Industrie & Chimie","Pharmaceuticals","Ouarzazate","141 Bd Moulay Ismail, Ouarzazate, Morocco","Entreprise du secteur Pharmaceuticals basée à Ouarzazate.","","","false","none","Pharmaceuticals,Ouarzazate"
"Al Bahja Innov Foods","Santé & Bien-être","Healthcare","Rabat","25 Av Hassan II, Rabat, Morocco","Entreprise du secteur Healthcare basée à Rabat.","","","false","none","Healthcare,Rabat"
"Rif Trading Béni Mellal","Technologie & IT","IT & Software","Béni Mellal","19 Rue Al Massira, Béni Mellal, Morocco","Entreprise du secteur IT & Software basée à Béni Mellal.","","","false","none","IT & Software,Béni Mellal"
"Apex Holding SAS","Banque & Finance","Insurance","Béni Mellal","30 Av Hassan II, Béni Mellal, Morocco","Entreprise du secteur Insurance basée à Béni Mellal.","","","false","none","Insurance,Béni Mellal"
"Casa Education Industry","Éducation & Formation","Education","Rabat","29 Bd Moulay Ismail, Rabat, Morocco","Entreprise du secteur Education basée à Rabat.","","","false","none","Education,Rabat"
"Amazigh BPO / Call Center Solutions","Centres d'Appel & BPO","BPO / Call Center","Béni Mellal","132 Bd Zerktouni, Béni Mellal, Morocco","Entreprise du secteur BPO / Call Center basée à Béni Mellal.","","","false","none","BPO / Call Center,Béni Mellal"
"Al Amal Plus Store","Industrie & Chimie","Agriculture","Tétouan","53 Av Al Qods, Tétouan, Morocco","Entreprise du secteur Agriculture basée à Tétouan.","","","false","none","Agriculture,Tétouan"
"Groupe Al Manar Tech Co.","Distribution & Commerce","Import/Export","Ksar El Kebir","161 Av Hassan II, Ksar El Kebir, Morocco","Entreprise du secteur Import/Export basée à Ksar El Kebir.","","","false","none","Import/Export,Ksar El Kebir"
"Groupe Al Kheir Marina Ltd.","Santé & Bien-être","Healthcare","Nador","98 Av Mohammed VI, Nador, Morocco","Entreprise du secteur Healthcare basée à Nador.","","","false","none","Healthcare,Nador"
"Al Massar Eco La�youne Industries","Industrie & Chimie","Printing & Packaging","La�youne","85 Rue Ibn Sina, La�youne, Morocco","Entreprise du secteur Printing & Packaging basée à La�youne.","","","false","none","Printing & Packaging,La�youne"
"Rabat Construction SA","Industrie & Chimie","Printing & Packaging","Guelmim","80 Rue Ibn Sina, Guelmim, Morocco","Entreprise du secteur Printing & Packaging basée à Guelmim.","","","false","none","Printing & Packaging,Guelmim"
"Groupe Al Waha Marina SARL","Immobilier & Construction","Real Estate","Tanger","174 Av Mohammed VI, Tanger, Morocco","Entreprise du secteur Real Estate basée à Tanger.","","","false","none","Real Estate,Tanger"
"Ibn Express Nettoyage","Services Professionnels","Cleaning Services","El Jadida","187 Av Hassan II, El Jadida, Morocco","Entreprise du secteur Cleaning Services basée à El Jadida.","","","false","none","Cleaning Services,El Jadida"
"Al Wifaq Pro Dakhla Holding","Immobilier & Construction","Construction","Dakhla","124 Av Al Qods, Dakhla, Morocco","Entreprise du secteur Construction basée à Dakhla.","","","false","none","Construction,Dakhla"
"Dar Express Taza Technologies","Banque & Finance","Banking","Taza","182 Rue Al Massira, Taza, Morocco","Entreprise du secteur Banking basée à Taza.","","","false","none","Banking,Taza"
"Apex Plus Dakhla Industry","Banque & Finance","Accounting & Audit","Dakhla","65 Bd Mohammed V, Dakhla, Morocco","Entreprise du secteur Accounting & Audit basée à Dakhla.","","","false","none","Accounting & Audit,Dakhla"
"Andalous Prime Digital","Distribution & Commerce","Food & Beverage","Casablanca","32 Rue Al Massira, Casablanca, Morocco","Entreprise du secteur Food & Beverage basée à Casablanca.","","","false","none","Food & Beverage,Casablanca"
"Groupe Al Yassir Trade Co.","Services Professionnels","Cleaning Services","Ouarzazate","87 Rue Ibn Sina, Ouarzazate, Morocco","Entreprise du secteur Cleaning Services basée à Ouarzazate.","","","false","none","Cleaning Services,Ouarzazate"
"Marocain Innov Consulting","Services Professionnels","Engineering","Salé","105 Av Al Qods, Salé, Morocco","Entreprise du secteur Engineering basée à Salé.","","","false","none","Engineering,Salé"
"Global Banking School","Banque & Finance","Banking","Oujda","12 Bd Moulay Ismail, Oujda, Morocco","Entreprise du secteur Banking basée à Oujda.","","","false","none","Banking,Oujda"
"Vertex Partenaires Guelmim","Industrie & Chimie","Manufacturing","Guelmim","85 Av Mohammed VI, Guelmim, Morocco","Entreprise du secteur Manufacturing basée à Guelmim.","","","false","none","Manufacturing,Guelmim"
"Groupe Al Fath Sud SARL","Banque & Finance","Accounting & Audit","Taza","135 Bd Mohammed V, Taza, Morocco","Entreprise du secteur Accounting & Audit basée à Taza.","","","false","none","Accounting & Audit,Taza"
"Rabat One Logistique","Services Professionnels","Consulting","Safi","60 Rue Ibn Sina, Safi, Morocco","Entreprise du secteur Consulting basée à Safi.","","","false","none","Consulting,Safi"
"Orient Hospitality Trading","Hôtels & Hébergement","Hospitality","Marrakech","135 Av Hassan II, Marrakech, Morocco","Entreprise du secteur Hospitality basée à Marrakech.","","","false","none","Hospitality,Marrakech"
"Atlas Industries Errachidia","Immobilier & Construction","Real Estate","Errachidia","87 Bd Abdelmoumen, Errachidia, Morocco","Entreprise du secteur Real Estate basée à Errachidia.","","","false","none","Real Estate,Errachidia"
"Omega Cleaning Services Logistique","Services Professionnels","Cleaning Services","Oujda","70 Av Hassan II, Oujda, Morocco","Entreprise du secteur Cleaning Services basée à Oujda.","","","false","none","Cleaning Services,Oujda"
